# source: MAM via sealed Tanakh token streams; license: CC BY-SA (MAM, he.wikisource); per-book stream sha256 in build-receipt-v1.json
work_id,unit_id,before_token_ordinal,kind,source_row_index,was_normalized_key
"tanakh/ii-kings","ii-kings-11-16",70072191,"setumah",4583,"ס"
"tanakh/ii-kings","ii-kings-11-20",70072260,"setumah",4652,"ס"
"tanakh/ii-kings","ii-kings-12-1",70072265,"petuchah",4657,"פ"
"tanakh/ii-kings","ii-kings-12-6",70072333,"petuchah",4725,"פ"
"tanakh/ii-kings","ii-kings-12-17",70072493,"petuchah",4885,"פ"
"tanakh/ii-kings","ii-kings-13-9",70072693,"petuchah",5085,"פ"
"tanakh/ii-kings","ii-kings-13-13",70072752,"petuchah",5144,"פ"
"tanakh/ii-kings","ii-kings-13-19",70072841,"petuchah",5233,"פ"
"tanakh/ii-kings","ii-kings-13-21",70072870,"petuchah",5262,"פ"
"tanakh/ii-kings","ii-kings-13-25",70072924,"petuchah",5316,"פ"
"tanakh/ii-kings","ii-kings-14-7",70073018,"petuchah",5410,"פ"
"tanakh/ii-kings","ii-kings-14-16",70073159,"petuchah",5551,"פ"
"tanakh/ii-kings","ii-kings-14-22",70073224,"petuchah",5616,"פ"
"tanakh/ii-kings","ii-kings-14-29",70073327,"petuchah",5719,"פ"
"tanakh/ii-kings","ii-kings-15-7",70073410,"petuchah",5802,"פ"
"tanakh/ii-kings","ii-kings-15-12",70073472,"petuchah",5864,"פ"
"tanakh/ii-kings","ii-kings-15-16",70073525,"petuchah",5917,"פ"
"tanakh/ii-kings","ii-kings-15-22",70073608,"petuchah",6000,"פ"
"tanakh/ii-kings","ii-kings-15-26",70073666,"petuchah",6058,"פ"
"tanakh/ii-kings","ii-kings-15-31",70073739,"petuchah",6131,"פ"
"tanakh/ii-kings","ii-kings-15-38",70073823,"petuchah",6215,"פ"
"tanakh/ii-kings","ii-kings-16-20",70074125,"petuchah",6517,"פ"
"tanakh/ii-kings","ii-kings-17-6",70074208,"petuchah",6600,"פ"
"tanakh/ii-kings","ii-kings-17-23",70074457,"petuchah",6849,"פ"
"tanakh/ii-kings","ii-kings-17-41",70074731,"petuchah",7123,"פ"
"tanakh/ii-kings","ii-kings-18-8",70074826,"petuchah",7218,"פ"
"tanakh/ii-kings","ii-kings-18-12",70074887,"petuchah",7279,"פ"
"tanakh/ii-kings","ii-kings-18-16",70074948,"petuchah",7340,"פ"
"tanakh/ii-kings","ii-kings-19-14",70075469,"petuchah",7861,"פ"
"tanakh/ii-kings","ii-kings-19-19",70075541,"setumah",7933,"ס"
"tanakh/ii-kings","ii-kings-19-37",70075785,"petuchah",8177,"פ"
"tanakh/ii-kings","ii-kings-20-3",70075830,"setumah",8222,"ס"
"tanakh/ii-kings","ii-kings-20-11",70075950,"petuchah",8342,"פ"
"tanakh/ii-kings","ii-kings-20-21",70076099,"petuchah",8491,"פ"
"tanakh/ii-kings","ii-kings-21-11",70076255,"setumah",8647,"ס"
"tanakh/ii-kings","ii-kings-21-18",70076361,"petuchah",8753,"פ"
"tanakh/ii-kings","ii-kings-21-26",70076440,"petuchah",8832,"פ"
"tanakh/ii-kings","ii-kings-22-2",70076466,"petuchah",8858,"פ"
"tanakh/ii-kings","ii-kings-23-30",70077282,"petuchah",9674,"פ"
"tanakh/ii-kings","ii-kings-23-35",70077358,"setumah",9750,"ס"
"tanakh/ii-kings","ii-kings-24-7",70077477,"petuchah",9869,"פ"
"tanakh/ii-kings","ii-kings-24-17",70077611,"petuchah",10003,"פ"
"tanakh/ii-kings","ii-kings-24-20",70077649,"setumah",10041,"ס"
"tanakh/ii-kings","ii-kings-25-7",70077738,"setumah",10130,"ס"
"tanakh/ii-kings","ii-kings-25-24",70077980,"petuchah",10372,"פ"
"tanakh/ii-kings","ii-kings-25-26",70078013,"setumah",10405,"ס"
"tanakh/ii-samuel","ii-samuel-1-12",70078230,"petuchah",160,"פ"
"tanakh/ii-samuel","ii-samuel-1-16",70078279,"petuchah",209,"פ"
"tanakh/ii-samuel","ii-samuel-1-27",70078394,"petuchah",324,"פ"
"tanakh/ii-samuel","ii-samuel-2-4",70078453,"setumah",383,"ס"
"tanakh/ii-samuel","ii-samuel-2-7",70078501,"petuchah",431,"פ"
"tanakh/ii-samuel","ii-samuel-2-9",70078521,"petuchah",451,"פ"
"tanakh/ii-samuel","ii-samuel-2-11",70078551,"setumah",481,"ס"
"tanakh/ii-samuel","ii-samuel-3-1",70078855,"setumah",785,"ס"
"tanakh/ii-samuel","ii-samuel-3-5",70078894,"petuchah",824,"פ"
"tanakh/ii-samuel","ii-samuel-3-8",70078946,"setumah",876,"ס"
"tanakh/ii-samuel","ii-samuel-3-11",70078979,"setumah",909,"ס"
"tanakh/ii-samuel","ii-samuel-3-13",70079021,"setumah",951,"ס"
"tanakh/ii-samuel","ii-samuel-3-30",70079275,"setumah",1205,"ס"
"tanakh/ii-samuel","ii-samuel-3-32",70079304,"setumah",1234,"ס"
"tanakh/ii-samuel","ii-samuel-3-37",70079370,"setumah",1300,"ס"
"tanakh/ii-samuel","ii-samuel-3-39",70079398,"petuchah",1328,"פ"
"tanakh/ii-samuel","ii-samuel-4-3",70079437,"setumah",1367,"ס"
"tanakh/ii-samuel","ii-samuel-4-12",70079590,"petuchah",1520,"פ"
"tanakh/ii-samuel","ii-samuel-5-3",70079643,"setumah",1573,"ס"
"tanakh/ii-samuel","ii-samuel-5-10",70079734,"petuchah",1664,"פ"
"tanakh/ii-samuel","ii-samuel-5-12",70079761,"setumah",1691,"ס"
"tanakh/ii-samuel","ii-samuel-5-16",70079792,"petuchah",1722,"פ"
"tanakh/ii-samuel","ii-samuel-5-21",70079854,"petuchah",1784,"פ"
"tanakh/ii-samuel","ii-samuel-5-25",70079902,"petuchah",1832,"פ"
"tanakh/ii-samuel","ii-samuel-6-23",70080231,"petuchah",2161,"פ"
"tanakh/ii-samuel","ii-samuel-7-5",70080277,"setumah",2207,"סכה"
"tanakh/ii-samuel","ii-samuel-7-17",70080445,"petuchah",2375,"פ"
"tanakh/ii-samuel","ii-samuel-7-29",70080621,"petuchah",2551,"פ"
"tanakh/ii-samuel","ii-samuel-8-8",70080733,"setumah",2663,"ס"
"tanakh/ii-samuel","ii-samuel-8-18",70080846,"setumah",2776,"ס"
"tanakh/ii-samuel","ii-samuel-9-13",70081038,"petuchah",2968,"פ"
"tanakh/ii-samuel","ii-samuel-10-16",70081264,"setumah",3194,"ס"
"tanakh/ii-samuel","ii-samuel-10-19",70081315,"petuchah",3245,"פ"
"tanakh/ii-samuel","ii-samuel-11-1",70081336,"setumah",3266,"ס"
"tanakh/ii-samuel","ii-samuel-11-15",70081531,"setumah",3461,"ס"
"tanakh/ii-samuel","ii-samuel-11-24",70081644,"setumah",3574,"ס"
"tanakh/ii-samuel","ii-samuel-11-27",70081688,"petuchah",3618,"פ"
"tanakh/ii-samuel","ii-samuel-12-6",70081775,"setumah",3705,"ס"
"tanakh/ii-samuel","ii-samuel-12-7",70081781,"setumah",3711,"סכהאמר"
"tanakh/ii-samuel","ii-samuel-12-10",70081847,"setumah",3777,"ס"
"tanakh/ii-samuel","ii-samuel-12-12",70081878,"setumah",3808,"ס"
"tanakh/ii-samuel","ii-samuel-12-13",70081884,"setumah",3814,"סויאמר"
"tanakh/ii-samuel","ii-samuel-12-25",70082076,"petuchah",4006,"פ"
"tanakh/ii-samuel","ii-samuel-12-31",70082155,"petuchah",4085,"פ"
"tanakh/ii-samuel","ii-samuel-13-22",70082480,"petuchah",4410,"פ"
"tanakh/ii-samuel","ii-samuel-13-27",70082541,"setumah",4471,"ס"
"tanakh/ii-samuel","ii-samuel-13-30",70082594,"petuchah",4524,"פ"
"tanakh/ii-samuel","ii-samuel-13-31",70082605,"setumah",4535,"ס"
"tanakh/ii-samuel","ii-samuel-13-33",70082643,"petuchah",4573,"פ"
"tanakh/ii-samuel","ii-samuel-13-39",70082711,"setumah",4641,"ס"
"tanakh/ii-samuel","ii-samuel-14-4",70082760,"setumah",4690,"ס"
"tanakh/ii-samuel","ii-samuel-14-7",70082811,"petuchah",4741,"פ"
"tanakh/ii-samuel","ii-samuel-14-9",70082833,"setumah",4763,"ס"
"tanakh/ii-samuel","ii-samuel-14-12",70082872,"setumah",4802,"ס"
"tanakh/ii-samuel","ii-samuel-14-17",70082957,"petuchah",4887,"פ"
"tanakh/ii-samuel","ii-samuel-14-20",70083022,"setumah",4952,"ס"
"tanakh/ii-samuel","ii-samuel-14-23",70083063,"setumah",4993,"ס"
"tanakh/ii-samuel","ii-samuel-14-24",70083078,"setumah",5008,"ס"
"tanakh/ii-samuel","ii-samuel-14-27",70083123,"petuchah",5053,"פ"
"tanakh/ii-samuel","ii-samuel-14-30",70083166,"petuchah",5096,"פ"
"tanakh/ii-samuel","ii-samuel-14-33",70083224,"setumah",5154,"ס"
"tanakh/ii-samuel","ii-samuel-15-6",70083305,"petuchah",5235,"פ"
"tanakh/ii-samuel","ii-samuel-15-9",70083342,"petuchah",5272,"פ"
"tanakh/ii-samuel","ii-samuel-15-18",70083457,"setumah",5387,"ס"
"tanakh/ii-samuel","ii-samuel-15-24",70083555,"setumah",5485,"ס"
"tanakh/ii-samuel","ii-samuel-15-26",70083582,"setumah",5512,"ס"
"tanakh/ii-samuel","ii-samuel-15-37",70083733,"setumah",5663,"ס"
"tanakh/ii-samuel","ii-samuel-16-9",70083879,"setumah",5809,"ס"
"tanakh/ii-samuel","ii-samuel-16-10",70083901,"setumah",5831,"ס"
"tanakh/ii-samuel","ii-samuel-16-13",70083938,"setumah",5868,"סושמעי"
"tanakh/ii-samuel","ii-samuel-16-13",70083950,"petuchah",5880,"פ"
"tanakh/ii-samuel","ii-samuel-16-19",70084020,"petuchah",5950,"פ"
"tanakh/ii-samuel","ii-samuel-16-23",70084073,"setumah",6003,"ס"
"tanakh/ii-samuel","ii-samuel-17-4",70084119,"setumah",6049,"ס"
"tanakh/ii-samuel","ii-samuel-17-6",70084146,"setumah",6076,"ס"
"tanakh/ii-samuel","ii-samuel-17-13",70084261,"petuchah",6191,"פ"
"tanakh/ii-samuel","ii-samuel-17-20",70084387,"setumah",6317,"ס"
"tanakh/ii-samuel","ii-samuel-17-23",70084441,"setumah",6371,"ס"
"tanakh/ii-samuel","ii-samuel-17-26",70084475,"setumah",6405,"ס"
"tanakh/ii-samuel","ii-samuel-17-29",70084519,"setumah",6449,"ס"
"tanakh/ii-samuel","ii-samuel-18-2",70084546,"setumah",6476,"סויאמר"
"tanakh/ii-samuel","ii-samuel-18-3",70084578,"setumah",6508,"ס"
"tanakh/ii-samuel","ii-samuel-18-18",70084811,"setumah",6741,"ס"
"tanakh/ii-samuel","ii-samuel-18-28",70084954,"setumah",6884,"סויאמר"
"tanakh/ii-samuel","ii-samuel-18-28",70084965,"setumah",6895,"ס"
"tanakh/ii-samuel","ii-samuel-18-31",70085005,"setumah",6935,"ס"
"tanakh/ii-samuel","ii-samuel-18-32",70085023,"setumah",6953,"ס"
"tanakh/ii-samuel","ii-samuel-19-5",70085090,"setumah",7020,"ס"
"tanakh/ii-samuel","ii-samuel-19-8",70085143,"setumah",7073,"סכי"
"tanakh/ii-samuel","ii-samuel-19-8",70085160,"setumah",7090,"ס"
"tanakh/ii-samuel","ii-samuel-19-9",70085180,"setumah",7110,"ס"
"tanakh/ii-samuel","ii-samuel-19-11",70085212,"setumah",7142,"ס"
"tanakh/ii-samuel","ii-samuel-19-21",70085363,"setumah",7293,"ס"
"tanakh/ii-samuel","ii-samuel-19-22",70085377,"setumah",7307,"ס"
"tanakh/ii-samuel","ii-samuel-19-24",70085406,"setumah",7336,"ס"
"tanakh/ii-samuel","ii-samuel-19-29",70085483,"petuchah",7413,"פ"
"tanakh/ii-samuel","ii-samuel-19-31",70085508,"setumah",7438,"ס"
"tanakh/ii-samuel","ii-samuel-19-38",70085606,"setumah",7536,"ס"
"tanakh/ii-samuel","ii-samuel-19-40",70085631,"setumah",7561,"ס"
"tanakh/ii-samuel","ii-samuel-19-42",70085666,"setumah",7596,"ס"
"tanakh/ii-samuel","ii-samuel-19-43",70085687,"setumah",7617,"ס"
"tanakh/ii-samuel","ii-samuel-19-44",70085713,"setumah",7643,"ס"
"tanakh/ii-samuel","ii-samuel-20-5",70085793,"setumah",7723,"ס"
"tanakh/ii-samuel","ii-samuel-20-8",70085849,"setumah",7779,"ס"
"tanakh/ii-samuel","ii-samuel-20-14",70085936,"setumah",7866,"ס"
"tanakh/ii-samuel","ii-samuel-20-19",70086011,"petuchah",7941,"פ"
"tanakh/ii-samuel","ii-samuel-20-22",70086067,"setumah",7997,"ס"
"tanakh/ii-samuel","ii-samuel-20-26",70086095,"setumah",8025,"ס"
"tanakh/ii-samuel","ii-samuel-21-1",70086109,"setumah",8039,"סויאמר"
"tanakh/ii-samuel","ii-samuel-21-14",70086338,"petuchah",8268,"פ"
"tanakh/ii-samuel","ii-samuel-21-17",70086388,"petuchah",8318,"פ"
"tanakh/ii-samuel","ii-samuel-21-18",70086403,"setumah",8333,"ס"
"tanakh/ii-samuel","ii-samuel-21-22",70086461,"petuchah",8391,"פ"
"tanakh/ii-samuel","ii-samuel-23-7",70086854,"petuchah",8784,"פ"
"tanakh/ii-samuel","ii-samuel-23-8",70086875,"setumah",8805,"ס"
"tanakh/ii-samuel","ii-samuel-23-10",70086913,"setumah",8843,"ס"
"tanakh/ii-samuel","ii-samuel-23-12",70086939,"setumah",8869,"ס"
"tanakh/ii-samuel","ii-samuel-23-15",70086973,"setumah",8903,"ס"
"tanakh/ii-samuel","ii-samuel-23-17",70087010,"setumah",8940,"ס"
"tanakh/ii-samuel","ii-samuel-23-19",70087035,"setumah",8965,"ס"
"tanakh/ii-samuel","ii-samuel-23-23",70087091,"setumah",9021,"ס"
"tanakh/ii-samuel","ii-samuel-23-24",70087099,"setumah",9029,"ס"
"tanakh/ii-samuel","ii-samuel-23-25",70087102,"setumah",9032,"סאליקא"
"tanakh/ii-samuel","ii-samuel-23-25",70087104,"setumah",9034,"ס"
"tanakh/ii-samuel","ii-samuel-23-26",70087107,"setumah",9037,"סעירא"
"tanakh/ii-samuel","ii-samuel-23-26",70087109,"setumah",9039,"סהתקועי"
"tanakh/ii-samuel","ii-samuel-23-26",70087110,"setumah",9040,"ס"
"tanakh/ii-samuel","ii-samuel-23-29",70087124,"setumah",9054,"סאתי"
"tanakh/ii-samuel","ii-samuel-23-29",70087129,"setumah",9059,"ס"
"tanakh/ii-samuel","ii-samuel-23-30",70087132,"setumah",9062,"סהדי"
"tanakh/ii-samuel","ii-samuel-23-30",70087135,"setumah",9065,"ס"
"tanakh/ii-samuel","ii-samuel-23-32",70087143,"setumah",9073,"סבני"
"tanakh/ii-samuel","ii-samuel-23-32",70087146,"setumah",9076,"ס"
"tanakh/ii-samuel","ii-samuel-23-33",70087149,"setumah",9079,"סאחיאם"
"tanakh/ii-samuel","ii-samuel-23-33",70087152,"setumah",9082,"ס"
"tanakh/ii-samuel","ii-samuel-23-34",70087156,"setumah",9086,"סאליעם"
"tanakh/ii-samuel","ii-samuel-23-34",70087159,"setumah",9089,"ס"
"tanakh/ii-samuel","ii-samuel-23-35",70087163,"setumah",9093,"ספערי"
"tanakh/ii-samuel","ii-samuel-23-35",70087165,"setumah",9095,"ס"
"tanakh/ii-samuel","ii-samuel-23-36",70087169,"setumah",9099,"סבני"
"tanakh/ii-samuel","ii-samuel-23-36",70087171,"setumah",9101,"ס"
"tanakh/ii-samuel","ii-samuel-23-37",70087174,"setumah",9104,"סנחרי"
"tanakh/ii-samuel","ii-samuel-23-37",70087181,"setumah",9111,"ס"
"tanakh/ii-samuel","ii-samuel-23-38",70087184,"setumah",9114,"סגרב"
"tanakh/ii-samuel","ii-samuel-23-38",70087186,"setumah",9116,"ס"
"tanakh/ii-samuel","ii-samuel-23-39",70087192,"petuchah",9122,"פ"
"tanakh/ii-samuel","ii-samuel-24-2",70087222,"setumah",9152,"ס"
"tanakh/ii-samuel","ii-samuel-24-17",70087462,"petuchah",9392,"פ"
"tanakh/ii-samuel","ii-samuel-24-23",70087535,"setumah",9465,"סויאמר"
"tanakh/isaiah","isaiah-1-9",70087689,"petuchah",113,"פ"
"tanakh/isaiah","isaiah-1-17",70087779,"setumah",203,"ס"
"tanakh/isaiah","isaiah-1-20",70087806,"petuchah",230,"פ"
"tanakh/isaiah","isaiah-1-23",70087841,"setumah",265,"ס"
"tanakh/isaiah","isaiah-1-31",70087914,"petuchah",338,"פ"
"tanakh/isaiah","isaiah-2-4",70087974,"petuchah",398,"פ"
"tanakh/isaiah","isaiah-2-11",70088042,"petuchah",466,"פ"
"tanakh/isaiah","isaiah-2-22",70088144,"petuchah",568,"פ"
"tanakh/isaiah","isaiah-3-12",70088268,"petuchah",692,"פ"
"tanakh/isaiah","isaiah-3-15",70088297,"setumah",721,"ס"
"tanakh/isaiah","isaiah-3-17",70088324,"setumah",748,"ס"
"tanakh/isaiah","isaiah-4-1",70088401,"setumah",825,"ס"
"tanakh/isaiah","isaiah-4-6",70088464,"petuchah",888,"פ"
"tanakh/isaiah","isaiah-5-7",70088559,"petuchah",983,"פ"
"tanakh/isaiah","isaiah-5-10",70088596,"setumah",1020,"ס"
"tanakh/isaiah","isaiah-5-17",70088666,"setumah",1090,"ס"
"tanakh/isaiah","isaiah-5-20",70088704,"setumah",1128,"ס"
"tanakh/isaiah","isaiah-5-21",70088711,"setumah",1135,"ס"
"tanakh/isaiah","isaiah-5-23",70088727,"petuchah",1151,"פ"
"tanakh/isaiah","isaiah-5-30",70088834,"petuchah",1258,"פ"
"tanakh/isaiah","isaiah-6-13",70088999,"petuchah",1423,"פ"
"tanakh/isaiah","isaiah-7-2",70089034,"setumah",1458,"ס"
"tanakh/isaiah","isaiah-7-6",70089086,"petuchah",1510,"פ"
"tanakh/isaiah","isaiah-7-17",70089209,"petuchah",1633,"פ"
"tanakh/isaiah","isaiah-7-20",70089251,"petuchah",1675,"פ"
"tanakh/isaiah","isaiah-7-22",70089271,"setumah",1695,"ס"
"tanakh/isaiah","isaiah-7-25",70089309,"petuchah",1733,"פ"
"tanakh/isaiah","isaiah-8-4",70089364,"setumah",1788,"ס"
"tanakh/isaiah","isaiah-8-8",70089413,"setumah",1837,"ס"
"tanakh/isaiah","isaiah-8-10",70089434,"setumah",1858,"ס"
"tanakh/isaiah","isaiah-8-15",70089486,"petuchah",1910,"פ"
"tanakh/isaiah","isaiah-8-18",70089514,"setumah",1938,"ס"
"tanakh/isaiah","isaiah-9-6",70089663,"petuchah",2087,"פ"
"tanakh/isaiah","isaiah-9-12",70089715,"setumah",2139,"ס"
"tanakh/isaiah","isaiah-9-20",70089808,"setumah",2232,"ס"
"tanakh/isaiah","isaiah-10-4",70089852,"petuchah",2276,"פ"
"tanakh/isaiah","isaiah-10-11",70089920,"petuchah",2344,"פ"
"tanakh/isaiah","isaiah-10-15",70089984,"petuchah",2408,"פ"
"tanakh/isaiah","isaiah-10-19",70090025,"setumah",2449,"ס"
"tanakh/isaiah","isaiah-10-23",70090070,"petuchah",2494,"פ"
"tanakh/isaiah","isaiah-10-32",70090161,"petuchah",2585,"פ"
"tanakh/isaiah","isaiah-10-34",70090181,"setumah",2605,"ס"
"tanakh/isaiah","isaiah-11-9",70090276,"setumah",2700,"ס"
"tanakh/isaiah","isaiah-11-10",70090292,"petuchah",2716,"פ"
"tanakh/isaiah","isaiah-12-6",70090439,"setumah",2863,"ס"
"tanakh/isaiah","isaiah-13-5",70090491,"setumah",2915,"ס"
"tanakh/isaiah","isaiah-14-2",70090693,"setumah",3117,"ס"
"tanakh/isaiah","isaiah-14-23",70090898,"setumah",3322,"ס"
"tanakh/isaiah","isaiah-14-27",70090941,"petuchah",3365,"פ"
"tanakh/isaiah","isaiah-14-32",70090996,"petuchah",3420,"פ"
"tanakh/isaiah","isaiah-16-4",70091149,"setumah",3573,"ס"
"tanakh/isaiah","isaiah-16-12",70091247,"setumah",3671,"ס"
"tanakh/isaiah","isaiah-16-14",70091274,"petuchah",3698,"פ"
"tanakh/isaiah","isaiah-17-3",70091305,"petuchah",3729,"פ"
"tanakh/isaiah","isaiah-17-8",70091364,"setumah",3788,"ס"
"tanakh/isaiah","isaiah-17-11",70091407,"setumah",3831,"ס"
"tanakh/isaiah","isaiah-17-14",70091449,"petuchah",3873,"פ"
"tanakh/isaiah","isaiah-18-3",70091488,"setumah",3912,"ס"
"tanakh/isaiah","isaiah-18-6",70091531,"setumah",3955,"ס"
"tanakh/isaiah","isaiah-18-7",70091555,"petuchah",3979,"פ"
"tanakh/isaiah","isaiah-19-17",70091739,"setumah",4163,"ס"
"tanakh/isaiah","isaiah-19-18",70091757,"setumah",4181,"ס"
"tanakh/isaiah","isaiah-19-22",70091809,"setumah",4233,"ס"
"tanakh/isaiah","isaiah-19-23",70091823,"setumah",4247,"ס"
"tanakh/isaiah","isaiah-19-25",70091847,"setumah",4271,"ס"
"tanakh/isaiah","isaiah-20-2",70091882,"setumah",4306,"ס"
"tanakh/isaiah","isaiah-20-6",70091936,"petuchah",4360,"פ"
"tanakh/isaiah","isaiah-21-5",70091991,"setumah",4415,"ס"
"tanakh/isaiah","isaiah-21-10",70092052,"petuchah",4476,"פ"
"tanakh/isaiah","isaiah-21-12",70092071,"petuchah",4495,"פ"
"tanakh/isaiah","isaiah-21-15",70092101,"setumah",4525,"ס"
"tanakh/isaiah","isaiah-21-17",70092122,"setumah",4546,"ס"
"tanakh/isaiah","isaiah-22-14",70092273,"petuchah",4697,"פ"
"tanakh/isaiah","isaiah-22-25",70092399,"petuchah",4823,"פ"
"tanakh/isaiah","isaiah-23-14",70092534,"setumah",4958,"ס"
"tanakh/isaiah","isaiah-23-18",70092596,"petuchah",5020,"פ"
"tanakh/isaiah","isaiah-24-15",70092733,"setumah",5157,"ס"
"tanakh/isaiah","isaiah-24-20",70092794,"setumah",5218,"ס"
"tanakh/isaiah","isaiah-24-23",70092828,"petuchah",5252,"פ"
"tanakh/isaiah","isaiah-25-5",70092888,"petuchah",5312,"פ"
"tanakh/isaiah","isaiah-25-8",70092929,"petuchah",5353,"פ"
"tanakh/isaiah","isaiah-26-10",70093069,"petuchah",5493,"פ"
"tanakh/isaiah","isaiah-26-11",70093080,"setumah",5504,"ס"
"tanakh/isaiah","isaiah-26-12",70093090,"setumah",5514,"ס"
"tanakh/isaiah","isaiah-26-15",70093117,"petuchah",5541,"פ"
"tanakh/isaiah","isaiah-26-19",70093162,"petuchah",5586,"פ"
"tanakh/isaiah","isaiah-26-21",70093190,"petuchah",5614,"פ"
"tanakh/isaiah","isaiah-27-1",70093211,"setumah",5635,"ס"
"tanakh/isaiah","isaiah-27-6",70093256,"petuchah",5680,"פ"
"tanakh/isaiah","isaiah-27-11",70093319,"petuchah",5743,"פ"
"tanakh/isaiah","isaiah-27-12",70093335,"petuchah",5759,"פ"
"tanakh/isaiah","isaiah-27-13",70093354,"petuchah",5778,"פ"
"tanakh/isaiah","isaiah-28-4",70093409,"setumah",5833,"ס"
"tanakh/isaiah","isaiah-28-6",70093429,"setumah",5853,"ס"
"tanakh/isaiah","isaiah-28-8",70093454,"petuchah",5878,"פ"
"tanakh/isaiah","isaiah-28-13",70093520,"petuchah",5944,"פ"
"tanakh/isaiah","isaiah-28-15",70093553,"petuchah",5977,"פ"
"tanakh/isaiah","isaiah-28-17",70093584,"setumah",6008,"ס"
"tanakh/isaiah","isaiah-28-22",70093645,"petuchah",6069,"פ"
"tanakh/isaiah","isaiah-28-29",70093715,"petuchah",6139,"פ"
"tanakh/isaiah","isaiah-29-8",70093820,"petuchah",6244,"פ"
"tanakh/isaiah","isaiah-29-12",70093875,"setumah",6299,"ס"
"tanakh/isaiah","isaiah-29-14",70093908,"setumah",6332,"ס"
"tanakh/isaiah","isaiah-29-21",70093979,"petuchah",6403,"פ"
"tanakh/isaiah","isaiah-29-24",70094014,"setumah",6438,"ס"
"tanakh/isaiah","isaiah-30-5",70094069,"setumah",6493,"ס"
"tanakh/isaiah","isaiah-30-11",70094146,"setumah",6570,"ס"
"tanakh/isaiah","isaiah-30-14",70094191,"setumah",6615,"ס"
"tanakh/isaiah","isaiah-30-18",70094247,"petuchah",6671,"פ"
"tanakh/isaiah","isaiah-30-26",70094359,"petuchah",6783,"פ"
"tanakh/isaiah","isaiah-30-33",70094459,"petuchah",6883,"פ"
"tanakh/isaiah","isaiah-31-3",70094510,"setumah",6934,"ס"
"tanakh/isaiah","isaiah-31-9",70094595,"petuchah",7019,"פ"
"tanakh/isaiah","isaiah-32-20",70094777,"setumah",7201,"ס"
"tanakh/isaiah","isaiah-33-1",70094792,"setumah",7216,"ס"
"tanakh/isaiah","isaiah-33-6",70094838,"petuchah",7262,"פ"
"tanakh/isaiah","isaiah-33-9",70094871,"setumah",7295,"ס"
"tanakh/isaiah","isaiah-33-12",70094895,"petuchah",7319,"פ"
"tanakh/isaiah","isaiah-34-17",70095234,"setumah",7658,"ס"
"tanakh/isaiah","isaiah-35-2",70095259,"petuchah",7683,"פ"
"tanakh/isaiah","isaiah-35-10",70095351,"setumah",7775,"ס"
"tanakh/isaiah","isaiah-36-10",70095499,"setumah",7923,"ס"
"tanakh/isaiah","isaiah-36-22",70095671,"setumah",8095,"ס"
"tanakh/isaiah","isaiah-37-14",70095862,"setumah",8286,"ס"
"tanakh/isaiah","isaiah-37-32",70096093,"setumah",8517,"ס"
"tanakh/isaiah","isaiah-37-35",70096128,"setumah",8552,"ס"
"tanakh/isaiah","isaiah-37-38",70096171,"setumah",8595,"ס"
"tanakh/isaiah","isaiah-38-3",70096217,"setumah",8641,"ס"
"tanakh/isaiah","isaiah-38-8",70096279,"setumah",8703,"ס"
"tanakh/isaiah","isaiah-38-22",70096415,"setumah",8839,"ס"
"tanakh/isaiah","isaiah-39-2",70096456,"setumah",8880,"ס"
"tanakh/isaiah","isaiah-39-8",70096540,"petuchah",8964,"פ"
"tanakh/isaiah","isaiah-40-2",70096563,"setumah",8987,"ס"
"tanakh/isaiah","isaiah-40-5",70096594,"petuchah",9018,"פ"
"tanakh/isaiah","isaiah-40-8",70096624,"setumah",9048,"ס"
"tanakh/isaiah","isaiah-40-11",70096665,"setumah",9089,"ס"
"tanakh/isaiah","isaiah-40-16",70096717,"petuchah",9141,"פ"
"tanakh/isaiah","isaiah-40-20",70096751,"setumah",9175,"ס"
"tanakh/isaiah","isaiah-40-24",70096796,"setumah",9220,"ס"
"tanakh/isaiah","isaiah-40-26",70096820,"setumah",9244,"ס"
"tanakh/isaiah","isaiah-40-31",70096875,"setumah",9299,"ס"
"tanakh/isaiah","isaiah-41-7",70096951,"setumah",9375,"ס"
"tanakh/isaiah","isaiah-41-13",70097016,"setumah",9440,"ס"
"tanakh/isaiah","isaiah-41-16",70097053,"setumah",9477,"ס"
"tanakh/isaiah","isaiah-41-20",70097108,"petuchah",9532,"פ"
"tanakh/isaiah","isaiah-41-24",70097155,"petuchah",9579,"פ"
"tanakh/isaiah","isaiah-41-29",70097206,"petuchah",9630,"פ"
"tanakh/isaiah","isaiah-42-4",70097247,"petuchah",9671,"פ"
"tanakh/isaiah","isaiah-42-9",70097304,"petuchah",9728,"פ"
"tanakh/isaiah","isaiah-42-13",70097346,"setumah",9770,"ס"
"tanakh/isaiah","isaiah-42-17",70097395,"petuchah",9819,"פ"
"tanakh/isaiah","isaiah-43-10",70097603,"setumah",10027,"ס"
"tanakh/isaiah","isaiah-43-13",70097630,"setumah",10054,"ס"
"tanakh/isaiah","isaiah-43-15",70097651,"setumah",10075,"ס"
"tanakh/isaiah","isaiah-43-21",70097707,"setumah",10131,"ס"
"tanakh/isaiah","isaiah-43-28",70097770,"petuchah",10194,"פ"
"tanakh/isaiah","isaiah-44-5",70097819,"petuchah",10243,"פ"
