"work_id","work_title","source_refs","surface_word","normalized_word","lexical_status","renderings","reason","source_name","source_id","license"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 48:5","מימיו","מימיו","Potential","a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / water / figuratively / juice / by euphemism / urine / semen / piss / wasting","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB","H3117; H4325","CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 36:1","מימים","מימימ","Potential","a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / a sea (as breaking in noisy surf) / large body of water / specifically (with the article) / the Mediterranean Sea / sometimes a large river / an artifical basin / locally / the west / daylight / sea","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme","H3117; H3220; L65548; L65608","CC BY 4.0; CC BY 4.0; CC0; CC0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 10:2","מימין","מימינ","Potential","the right hand / side (leg / eye) of a person / other object (as the stronger and more dexterous) / locally / the south / left-handed / right (hand / Mijamin / the name of three Israelites / Miamin / Mijamin. / right (direction) / right / a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / Jamin / Jamin. See also 1144 .","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures HebrewLexicon","H3225; H4326; L213155; L65611; H3117; H3226","CC BY 4.0; CC BY 4.0; CC0; CC0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 3:5; Sifrei Devarim 37:2; Sifrei Devarim 161:5; Sifrei Devarim 301:4; Sifrei Devarim 311:5","מלכות","מלכות","Potential","queen / a queen / queen. / dominion (abstractly / concretely) / kingdom / kingly / realm / reign. / a rule / concretely / a dominion / empire / reign / royal. / Cuth / Cuthah / a province of Assyria / Cuth.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L66312; L66313; H4436; H4437; H4438; H3575","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 52:2; Sifrei Devarim 306:37; Sifrei Devarim 343:6; Sifrei Devarim 348:9; Sifrei Devarim 353:13","מלכי","מלכי","Potential","king / to reign / inceptively / to ascend the throne / causatively / to induct into royalty / hence (by implication) to take counsel / consult / × indeed / a king / royal. / advice / counsel. / Malki-Tsedek / an early king in Palestine / Melchizedek. / Malkishua / an Israelite / Malchishua. / to walk (literally / figuratively) / to carry (in various senses) / × again / away / bear / bring / (by implication) very widely used as a relative conjunction / adverb (as below) / often largely modified by other particles annexed / and / (forasmuch / inasmuch / where-) as / assured(-ly)","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L213373; L79208; H4427; H4428; H4430; H4431; H4442; H4444; L184903; H3212; H3588","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 204:4","מצור","מצור","Potential","something hemming in / i.e. (objectively) a mound (of besiegers) / (abstractly) a siege / (figuratively) distress / (subjectively) a fastness / besieged / bulwark / defence / Egypt (as the border of Palestine) / besieged places / defense / fortified. / properly / a cliff ( / sharp rock / as compressed ) / generally / a rock / boulder / figuratively / Beth-Tsur / a place in Palestine / Beth-zur. / Pedahtsur / an Israelite / Pedahzur. / the back of the neck (as that on which burdens are bound ) / neck. / to cramp / i.e. confine (in many applications / literally and figuratively / formative / hostile) / adversary / assault / beset / Tsur / the name of a Midianite and of an Israelite / Zur. / Tsor / Tyre / Tyrus. / literally / transitive / intransitive / (be in) afflict(-ion) / beseige","Potential gloss contains noisy term: ass.","OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB","H4692; H4693; H6697; L217721; L67638; H1049; H6301; H6677; H6696; H6698; H6865; H6887","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 1:10; Sifrei Devarim 1:20; Sifrei Devarim 9:2; Sifrei Devarim 26:7; Sifrei Devarim 37:1","מצרים","מצרימ","Potential","Egypt / something tight / i.e. (figuratively) trouble / distress / pain / strait. / a Mitsrite / inhabitant of Mitsrajim / Egyptian / of Egypt. / Mitsrajim / i.e. Upper and Lower Egypt / Egyptians / Mizraim. / Abel-Mitsrajim / a place in Palestine / Abel-mizraim. / to cramp / i.e. confine (in many applications / literally and figuratively / formative / hostile) / adversary / assault / beset / properly / a cliff ( / sharp rock / as compressed ) / generally / a rock / boulder / figuratively / narrow / (as a noun) a tight place (usually figuratively / i.e. trouble ) / also a pebble (as in 6864 ) / (transitive) an opponent (as crowding ) / afflicted(-tion) / anguish","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L213720; L213721; H4712; H4713; H4714; H67; L217721; L217722; L67714; H6696; H6697; H6862","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 160:2; Sifrei Devarim 353:10","נאות","נאות","Potential","fitting, proper, suitable / abode / dwelling / properly / to come / i.e. (implied) to assent / consent. / a home / figuratively / a pasture / habitation / house / pasture / pleasant place.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L214035; L214044; L214240; L214461; H225; H4999","CC0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 6:4; Sifrei Devarim 6:5; Sifrei Devarim 51:2","נהר","נהר","Potential","river / to sparkle / i.e. (figuratively) be cheerful / hence (from the sheen of a running stream) to flow / i.e. (figuratively) assemble / flow (together) / be lightened. / a river / especially the Euphrates / stream. / a stream (including the sea / expectation the Nile / Euphrates / etc.) / figuratively / prosperity / flood / river.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L214210; L66704; H5102; H5103; H5104","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 198:1; Sifrei Devarim 357:35","נס","נס","Potential","Jehovah-Nissi / a symbolical name of an altar in the Desert / Jehovah-nissi. / to flit / i.e. vanish away (subside / escape / causatively / chase / impel / deliver) / × abate / a flag / also a sail / by implication / a flagstaff / generally a signal / figuratively / a token / banner / to test / to attempt / adventure / assay / prove / tempt / try. / to lift / in a great variety of applications / literal and figurative / absolute and relative / accept / advance / arise / (able to","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB","H3071; H5127; H5251; H5254; H5375","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 97:3; Sifrei Devarim 97:4; Sifrei Devarim 312:1","סגולה","סגולה","Potential","dotted with a segol","Potential gloss contains noisy term: dotted with a segol.","Wikidata Lexeme; Wikidata Lexeme","L66926; L7393","CC0; CC0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 1:19; Sifrei Devarim 43:9; Sifrei Devarim 92:3; Sifrei Devarim 93:4; Sifrei Devarim 94:3","עיר","עיר","Potential","to wake (literally / figuratively) / (a-) wake(-n / up) / lift up (self) / × master / raise (up) / stir up (self). / a city (a place guarded by waking / a watch) in the widest sense (even of a mere encampment / post ) / Ai (from margin) / city / court (from margin) / town. / Ir / an Israelite / Ir. / a watcher / i.e. an angel (as guardian) / watcher. / properly / a young ass (as just broken to a load) / hence an ass-colt / (ass) colt / foal / young ass. / Irham-Melach / a place near Palestine / the city of salt. / Ir-Nachash / a place in Palestine / Irnahash. / Ir-Shemesh / Irshemesh.","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H5782; H5892; H5893; H5894; H5895; H5898; H5904; H5905","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 286:15; Sifrei Devarim 333:3; Sifrei Devarim 353:13","עמם","עממ","Potential","a people (as a congregated unit) / specifically / a tribe (as those of Israel) / hence (collectively) troops / attendants / figuratively / a flock / folk / adverb / preposition / with (i.e. in conjunction with) / in varied applications / equally with / often with prepositional prefix (and then usually unrepresented in English) / accompanying / to associate / by implication / to overshadow (by huddling together) / become dim / hide.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon","L215972; L216092; H5971; H5973; H6004","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 135:1; Sifrei Devarim 135:2; Sifrei Devarim 135:3; Sifrei Devarim 306:6; Sifrei Devarim 326:4","עצור","עצור","Potential","to inclose / by analogy / to hold back / also to maintain / rule / assemble / × be able / close up","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L216240; L216260; H6113","CC0; CC0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 306:6","עצר","עצר","Potential","to inclose / by analogy / to hold back / also to maintain / rule / assemble / × be able / close up / restraint / magistrate. / closure / also constraint / × barren / oppression / × prison.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L216259; L216260; H6113; H6114; H6115","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 233:3; Sifrei Devarim 258:4; Sifrei Devarim 269:1; Sifrei Devarim 269:2","ערות","ערות","Potential","to be (causatively / make ) bare / hence / to empty / pour out / demolish / leave destitute / discover / a naked (i.e. level) plot / paper reed. / nudity / literally (especially the pudenda) / figuratively (disgrace / blemish) / nakedness / shame / unclean(-ness). / i.e. (figuratively) impoverishment / dishonor.","Potential gloss contains noisy term: plot.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L216296; L216314; H6168; H6169; H6172; H6173","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 148:6; Sifrei Devarim 342:6","צבא","צבא","Potential","military / to mass (an army / servants) / assemble / fight / perform / muster / wait upon / war. / to please / will / would. / a mass of persons ( / figuratively / things) / especially reg. organized for war (an army ) / by implication / a campaign / literally / figuratively (specifically / Tsiba / an Israelite / Ziba.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB","L217447; L67604; H6633; H6634; H6635; H6717","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 37:12; Sifrei Devarim 37:14; Sifrei Devarim 37:15; Sifrei Devarim 37:16; Sifrei Devarim 71:12","צבי","צבי","Potential","Gazella / gazelle / to mass (an army / servants) / assemble / fight / perform / muster / wait upon / war. / splendor (as conspicuous ) / beautiful(-ty) / glorious (-ry) / goodly / pleasant / roe(-buck).","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures HebrewLexicon","L217450; L67605; H6633; H6643","CC0; CC0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 316:4; Sifrei Devarim 317:2; Sifrei Devarim 317:3; Sifrei Devarim 317:4; Sifrei Devarim 318:10","צור","צור","Potential","Beth-Tsur / a place in Palestine / Beth-zur. / Pedahtsur / an Israelite / Pedahzur. / the back of the neck (as that on which burdens are bound ) / neck. / to cramp / i.e. confine (in many applications / literally and figuratively / formative / hostile) / adversary / assault / beset / properly / a cliff ( / sharp rock / as compressed ) / generally / a rock / boulder / figuratively / Tsur / the name of a Midianite and of an Israelite / Zur. / Tsor / Tyre / Tyrus. / literally / transitive / intransitive / (be in) afflict(-ion) / beseige","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB","L217721; L67638; H1049; H6301; H6677; H6696; H6697; H6698; H6865; H6887","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 242:6; Sifrei Devarim 243:3; Sifrei Devarim 243:4","צעקה","צעקה","Potential","to shriek / (by implication) to proclaim (an assembly) / × at all / call together / cry (out) / gather (selves) (together). / a shriek / cry(-ing).","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures HebrewLexicon","H6817; H6818","CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 11:1; Sifrei Devarim 17:4; Sifrei Devarim 41:14; Sifrei Devarim 134:4; Sifrei Devarim 143:5","קטן","קטנ","Potential","to diminish / i.e. be (causatively / make ) diminutive / (figuratively) of no account / be a (make) small (thing) / be not worthy. / a pettiness / i.e. the little finger / little finger. / abbreviated / i.e. diminutive / literally (in quantity / size / number) / figuratively (in age / importance) / least / Katan / an Israelite / Hakkatan (including the article).","Potential gloss contains noisy term: nut.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L218094; L218095; H6994; H6995; H6996; H6997","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 144:5; Sifrei Devarim 235:11; Sifrei Devarim 241:5; Sifrei Devarim 294:9; Sifrei Devarim 304:2","קטנה","קטנה","Potential","abbreviated / i.e. diminutive / literally (in quantity / size / number) / figuratively (in age / importance) / least","Potential gloss contains noisy term: nut.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L218094; L218095; H6996","CC0; CC0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 306:20","קטנות","קטנות","Potential","abbreviated / i.e. diminutive / literally (in quantity / size / number) / figuratively (in age / importance) / least","Potential gloss contains noisy term: nut.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L218094; L218095; L218098; H6996","CC0; CC0; CC0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 1:10; Sifrei Devarim 93:1; Sifrei Devarim 345:2","קטנים","קטנימ","Potential","abbreviated / i.e. diminutive / literally (in quantity / size / number) / figuratively (in age / importance) / least","Potential gloss contains noisy term: nut.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L218094; L218095; H6996","CC0; CC0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 79:4; Sifrei Devarim 82:1; Sifrei Devarim 96:7; Sifrei Devarim 97:3; Sifrei Devarim 115:2","קלה","קלה","Potential","a voice / sound / aloud / bleating / crackling / cry ( out) / fame / lightness / light / (by implication) rapid (also adverbial) / swift(-ly). / to toast / i.e. scorch partially / slowly / dried / loathsome / parch / roast. / to be light (as implied in rapid motion) / but figuratively / only ( be [causatively / hold ] in contempt ) / base / contemn / despise / lightly esteem / to assemble / gather together.","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","H6963; H7031; H7033; H7034; H7035","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 41:14; Sifrei Devarim 304:2; Sifrei Devarim 334:3; Sifrei Devarim 343:10","רועה","רועה","Potential","to guide / herder / to tend a flock / i.e. pasture it / intransitively / to graze (literally / figuratively) / generally to rule / by extension / to associate with (as a friend)","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L219014; L68086; H7462","CC0; CC0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 190:17; Sifrei Devarim 322:8","רמה","רמה","Potential","to be deceived / maggot / to deceive / to be high actively / to rise / raise (in various applications / literally / figuratively) / bring up / exalt (self) / extol / to hurl / specifically / to shoot / figuratively / to delude / betray (as if causing to fall) / beguile / betray / to throw / set / (figuratively) assess / cast (down) / impose. / a height (as a seat of idolatry) / high place. / Ramah / the name of four places in Palestine / Ramah. / a maggot (as rapidly bred ) / worm.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L218758; L218888; L218889; L218975; L68136; H7311; H7411; H7412; H7413; H7414; H7415","CC0; CC0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 2:6; Sifrei Devarim 5:3; Sifrei Devarim 5:4; Sifrei Devarim 32:3; Sifrei Devarim 45:1","רע","רע","Potential","bad / (as noun) evil (natural / moral) / adversity / affliction / calamity / displease(-ure) / distress / a crash (of thunder) / noise (of war) / shout (of joy) / × aloud / noise / shouted. / an associate (more / less close) / brother / companion / fellow / friend / husband / lover / a thought (as association of ideas) / thought. / badness (as marring ) / physically / morally / × be so bad / badness / (× be so) evil / naughtiness / sadness / to tend a flock / i.e. pasture it / intransitively / to graze (literally / figuratively) / generally to rule / by extension / to associate with (as a friend) / pastoral / as noun / a shepherd / shipherd. / properly / to spoil (literally / by breaking to pieces) / figuratively / to make ( / be ) good for nothing / i.e. bad (physically / socially","Potential gloss contains noisy term: ass.","OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H7451; H7452; H7453; H7454; H7455; H7462; H7473; H7489","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 40:7; Sifrei Devarim 43:25; Sifrei Devarim 45:1; Sifrei Devarim 54:1; Sifrei Devarim 306:1","רעה","רעה","Potential","evil/malicious / to guide / evil/bad thing / bad / (as noun) evil (natural / moral) / adversity / affliction / calamity / displease(-ure) / distress / to tend a flock / i.e. pasture it / intransitively / to graze (literally / figuratively) / generally to rule / by extension / to associate with (as a friend) / a (male) companion / friend. / a female associate / companion / fellow. / breakage / broken / utterly. / properly / to spoil (literally / by breaking to pieces) / figuratively / to make ( / be ) good for nothing / i.e. bad (physically / socially","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB","L219004; L219014; L68149; H7451; H7462; H7463; H7464; H7465; H7489","CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 159:3; Sifrei Devarim 171:8; Sifrei Devarim 318:8; Sifrei Devarim 321:1; Sifrei Devarim 321:2","רעות","רעות","Potential","evil/malicious / evil/bad thing / bad / (as noun) evil (natural / moral) / adversity / affliction / calamity / displease(-ure) / distress / to tend a flock / i.e. pasture it / intransitively / to graze (literally / figuratively) / generally to rule / by extension / to associate with (as a friend) / a female associate / companion / fellow. / generally an additional one / another / mate / neighbour. / a feeding upon / i.e. grasping after / vexation. / desire / pleasure / will.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L219004; L68149; L82027; H7451; H7462; H7464; H7468; H7469; H7470","CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 30:1; Sifrei Devarim 40:3; Sifrei Devarim 235:8; Sifrei Devarim 312:1; Sifrei Devarim 343:8","רעים","רעימ","Potential","evil/malicious / trouble/a calamity / calamity / bad / (as noun) evil (natural / moral) / adversity / affliction / displease(-ure) / distress / an associate (more / less close) / brother / companion / fellow / friend / husband / lover / to tend a flock / i.e. pasture it / intransitively / to graze (literally / figuratively) / generally to rule / by extension / to associate with (as a friend) / pastoral / as noun / a shepherd / shipherd.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L219004; L68147; H7451; H7453; H7462; H7473","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 48:10","שבארץ","שבארצ","Potential","country, distinct region in geography; a broad term that can include political divisions or regions associated with distinct political characteristics / country / Earth / to run (for whatever reason / especially to rush ) / break down / divide speedily / footman / guard / bring hastily / (make) run (away / to be pleased with / specifically / to satisfy a debt / (be) accept(-able) / accomplish / set affection / approve / consent with / the earth (at large / partitively a land ) / × common / earth / field / ground / land","Potential gloss contains noisy term: ass.","Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L64126; H7323; H7521; H776","CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 20:2; Sifrei Devarim 23:1; Sifrei Devarim 46:1; Sifrei Devarim 343:12; Sifrei Devarim 357:29","שכך","שככ","Potential","to weave (i.e. lay) a trap / figuratively / (through the idea of secreting) to allay (passions / physically / abate a flood) / appease / assuage / make to cease","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon","L219311; L219528; L219637; H7918","CC0; CC0; CC0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 1:5; Sifrei Devarim 2:3; Sifrei Devarim 2:7; Sifrei Devarim 9:2; Sifrei Devarim 27:3","שלמה","שלמה","Potential","to pay / complete, intact / whole / preserved / properly / interrogative what? (including how? why? when? ) / but also exclamation / what! (including how! ) / indefinitely what (including whatever / and even relatively / that which ) / often used with prefixes in various adverbial / complete (literally / figuratively) / especially friendly / full / just / made ready / peaceable / perfect(-ed) / a dress / clothes / garment / raiment. / Salmah / an Israelite / Salmon. Compare 8012 . / Shelomah / David's successor / Solomon. / retribution / recompense. / Lama glama / how great (mighty) / that which / what(-soever) / why.","Potential gloss contains noisy term: lama.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L219540; L219697; H4100; H8003; H8008; H8009; H8010; H8011; L492199; L65962; H4101","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 22:3; Sifrei Devarim 28:1; Sifrei Devarim 36:3; Sifrei Devarim 36:4; Sifrei Devarim 48:11","שתי","שתי","Potential","to drink / to place (in a very wide application) / apply / appoint / array / bring / consider / lay (up) / let alone / two / also (as ordinal) twofold / both / couple / double / second / twain / twelfth / to imbibe (literally / figuratively) / × assuredly / banquet / × certainly / drink(-er / -ing) / drunk (× -ard) / intoxicaion / drunkenness. / a fixture / i.e. the warp in weaving / warp.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L219903; L82377; H7896; H8147; H8354; H8358; H8359","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 16:1; Sifrei Devarim 32:18; Sifrei Devarim 39:4; Sifrei Devarim 48:3; Sifrei Devarim 92:3","שתים","שתימ","Potential","the number 2 / 2 / two / also (as ordinal) twofold / both / couple / double / second / twain / twelfth / to imbibe (literally / figuratively) / × assuredly / banquet / × certainly / drink(-er / -ing) / drunk (× -ard)","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L492223; L492277; H8147; H8354","CC0; CC0; CC BY 4.0; CC BY 4.0"
