normalized,surface,occurrence_count,work_count,families,current_match,route_status,candidate_route_count,match_families,candidate_source,license_lane,display_eligible,hud_inspectable,prehud_allowed,blocker,top_works
פירשו,פירשו,191,16,halakhah; kabbalah,unresolved_lexical_row,hud_evidence_only_or_source_review,31,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,chesed-leavraham:40; maggid-mishneh-on-mishneh-torah-sabbath:40; maggid-mishneh-on-mishneh-torah-forbidden-foods:17; mishneh-lamelech-on-mishneh-torah-those-who-defile-bed-or-seat:12; maggid-mishneh-on-mishneh-torah-robbery-and-lost-property:11
עראי,עראי,191,13,halakhah; tosefta,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,mishneh-torah-tithes:29; kessef-mishneh-on-mishneh-torah-tithes:25; migdal-oz-on-mishneh-torah-tefillin-mezuzah-and-the-torah-scroll:25; kessef-mishneh-on-mishneh-torah-tefillin-mezuzah-and-the-torah-scroll:22; tosefta-maasrot:22
קבע,קבע,191,12,halakhah; mishnah,unresolved_lexical_row,hud_evidence_only_or_source_review,52,citable_paraphrase_evidence; wiktionary_definition; source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,mishneh-lamelech-on-mishneh-torah-sacrificial-procedure:72; a-new-israeli-commentary-on-pirkei-avot:33; migdal-oz-on-mishneh-torah-tefillin-mezuzah-and-the-torah-scroll:29; kessef-mishneh-on-mishneh-torah-tefillin-mezuzah-and-the-torah-scroll:18; lechem-mishneh-on-mishneh-torah-prayer-and-the-priestly-blessing:9
נסימ,נסים,191,7,chasidut; halakhah; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,51,citable_paraphrase_evidence; wiktionary_definition; source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,kedushat-levi:85; beit-elohim:72; divrei-emet:24; essay-on-fundamentals:3; mishneh-torah-scroll-of-esther-and-hanukkah:3
הלאוינ,הלאוין,191,6,halakhah; kabbalah,unresolved_lexical_row,hud_evidence_only_or_source_review,3,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,zohar-harakia:60; hasagot-haramban-on-sefer-hamitzvot:52; lev-sameach:42; megillat-esther-on-sefer-hamitzvot:32; shorshei-hayam-on-mishneh-torah-sheqel-dues:4
לצרכ,לְצֹרֶךְ,191,6,halakhah; mishnah,unresolved_lexical_row,hud_evidence_only_or_source_review,9,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,kitzur-shulchan-arukh:135; mishneh-torah-rest-on-a-holiday:27; mishneh-torah-sabbath:13; mishnah-shabbat:6; mishneh-torah-red-heifer:6
ומרדכי,ומרדכי,191,5,halakhah; midrash; targum_aramaic,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,shulchan-arukh-yoreh-deah:91; shulchan-arukh-orach-chayim:70; sifrei-aggadah-on-esther:17; aramaic-targum-to-esther:10; beur-hagra-on-shulchan-arukh-choshen-mishpat:3
בעי׳,בעי׳,191,4,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,rabbi-akiva-eiger-on-shulchan-arukh-yoreh-deah:58; lishkat-hasofer:47; rabbi-akiva-eiger-on-shulchan-arukh-orach-chayim:46; rabbi-akiva-eiger-on-shulchan-arukh-choshen-mishpat:40
אבאר,אבאר,191,3,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,20,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,tzafnat-paneach-on-mishneh-torah-gifts-to-the-poor:111; avodat-hakodesh:52; shaar-hamayim-haaroch:28
אפינ,אפין,191,3,kabbalah; midrash; targum_aramaic,unresolved_lexical_row,hud_evidence_only_or_source_review,8,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,shaar-maamarei-rashbi:188; targum-jonathan-on-malachi:2; mishnat-derabbi-eliezer-on-eichah-rabbah:1
נבדלימ,נבדלים,191,2,unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,ohr-hashem:186; treatise-on-logic:5
הפרות,הַפֵּרוֹת,190,15,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,4,wiktionary_definition; citable_paraphrase_evidence; source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,mishneh-torah-sales:36; mishneh-torah-second-tithes-and-fourth-years-fruit:34; mishneh-torah-creditor-and-debtor:18; mishneh-torah-plaintiff-and-defendant:17; mishneh-torah-tithes:16
חמר,חמר,190,15,musar; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,31,citable_paraphrase_evidence; wiktionary_definition; source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,pele-yoetz:65; narboni-on-guide-for-the-perplexed:45; shaarei-teshuvah:16; shem-tov-on-guide-for-the-perplexed:12; mesillat-yesharim:9
הכותל,הכותל,190,14,halakhah; mishnah,unresolved_lexical_row,hud_evidence_only_or_source_review,10,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,avodat-hakodesh:51; boaz-on-mishnah-oholot:34; kessef-mishneh-on-mishneh-torah-the-chosen-temple:20; maggid-mishneh-on-mishneh-torah-eruvin:18; lechem-mishneh-on-mishneh-torah-eruvin:10
ויבוא,ויבוא,190,6,midrash; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,18,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,sefer-hayashar-midrash:127; book-of-jubilees:40; the-book-of-maccabees-i:10; midrash-lekach-tov-on-lamentations:7; book-of-judith:3
ונהגו,ונהגו,190,4,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,kol-bo:100; shulchan-arukh-orach-chayim:69; seder-hayom:20; annotations-of-minchat-chinukh-on-mishneh-torah-fasts:1
שמשונ,שמשון,189,11,halakhah; targum_aramaic,unresolved_lexical_row,hud_evidence_only_or_source_review,20,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,kessef-mishneh-on-mishneh-torah-nazariteship:32; targum-jonathan-on-judges:31; kessef-mishneh-on-mishneh-torah-defilement-by-a-corpse:22; kessef-mishneh-on-mishneh-torah-red-heifer:22; maaseh-rokeach-on-nazariteship:20
ויתכנ,ויתכן,189,8,midrash; tanakh; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,ibn-ezra-on-genesis:51; moreh-nevukhei-hazeman:38; ibn-ezra-on-leviticus:24; perush-maharzu-on-shir-hashirim-rabbah:20; ibn-ezra-on-deuteronomy:19
טעינ,טעין,189,7,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,3,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,shorshei-hayam-on-mishneh-torah-creditor-and-debtor:108; shorshei-hayam-on-mishneh-torah-plaintiff-and-defendant:37; ohr-sameach-on-mishneh-torah-borrowing-and-deposit:15; ohr-sameach-on-mishneh-torah-agents-and-partners:10; mishneh-lamelech-on-mishneh-torah-plaintiff-and-defendant:9
הס״ת,הס״ת,189,3,halakhah; unknown,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,shaarei-ephraim:137; lishkat-hasofer:46; maaseh-rav:6
אנת,אַנְתְּ,188,12,kabbalah; targum_aramaic,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,targum-jonathan-on-genesis:46; aramaic-targum-to-psalms:45; targum-jonathan-on-exodus:28; targum-jonathan-on-numbers:20; shuvi-shuvi-hashulamit:10
ימא,יַמָא,188,12,targum_aramaic,unresolved_lexical_row,no_route,0,,missing_commercial_clean_aramic_targum_dictionary,source_needed_license_unverified,false,false,false,no_route_and_no_accepted_aramaic_dictionary_source,aramaic-targum-to-psalms:31; targum-jonathan-on-exodus:30; targum-jonathan-on-isaiah:28; targum-jerusalem:27; targum-jonathan-on-ezekiel:21
נגעימ,נגעים,188,11,halakhah; midrash; mishnah; tosefta,unresolved_lexical_row,hud_evidence_only_or_source_review,10,source_phrase_evidence; citable_paraphrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,raavad-on-sifra:70; kiryat-sefer-on-mishneh-torah-defilement-by-leprosy:28; boaz-on-mishnah-negaim:23; kessef-mishneh-on-mishneh-torah-defilement-by-leprosy:14; tosefta-negaim:11
טב,טָב,188,10,targum_aramaic,unresolved_lexical_row,hud_evidence_only_or_source_review,3,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,aramaic-targum-to-ecclesiastes:57; aramaic-targum-to-psalms:51; aramaic-targum-to-proverbs:22; targum-jonathan-on-genesis:22; targum-jerusalem:16
גזלנ,גזלן,188,8,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,4,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,even-haazel-on-mishneh-torah-robbery-and-lost-property:110; maaseh-rokeach-on-robbery-and-lost-property:21; mishneh-torah-robbery-and-lost-property:20; kiryat-sefer-on-mishneh-torah-robbery-and-lost-property:11; melekhet-shelomoh-on-mishneh-torah-agents-and-partners:8
לז,לז,188,8,chasidut; midrash,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,midrash-tanchuma-buber:65; aggadat-bereshit:40; midrash-tehillim:35; sefer-hamiddot:18; sifrei-aggadah-on-esther:11
אמינ,אַמִין,188,5,targum_aramaic,unresolved_lexical_row,hud_evidence_only_or_source_review,6,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,targum-jonathan-on-ezekiel:70; targum-jonathan-on-exodus:40; targum-jonathan-on-i-kings:39; targum-of-ii-chronicles:23; aramaic-targum-to-esther:16
ויעבר,וַיַּֽעֲבֹר,188,4,liturgy; tanakh,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,selichot-nusach-ashkenaz-lita:72; selichot-nusach-polin:71; selichot-edot-hamizrach:44; habakkuk:1
ואתי,ואתי,188,3,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,chokhmat-shlomo-on-shulchan-arukh-orach-chayim:156; divrei-yirmiyahu-on-mishneh-torah-leavened-and-unleavened-bread:28; migdal-oz-on-mishneh-torah-leavened-and-unleavened-bread:4
בנה״מ,בנה״מ,188,1,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,pitchei-teshuva-on-shulchan-arukh-choshen-mishpat:188
מהשורש,מהשורש,188,1,chasidut,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,sod-yesharim:188
רחקימ,רחקים,188,1,unknown,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,ohr-hashem:188
בשלשה,בשלשה,187,22,halakhah; mishnah; tosefta,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,ben-ish-hai:55; kessef-mishneh-on-mishneh-torah-the-sanhedrin-and-the-penalties-within-their-jurisdiction:48; mishnah-sanhedrin:17; mishneh-torah-the-sanhedrin-and-the-penalties-within-their-jurisdiction:10; tosefta-sanhedrin:10
הראיה,הָרְאִיָּה,187,21,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,24,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,mishneh-torah-sanctification-of-the-new-month:72; kiryat-sefer-on-mishneh-torah-festival-offering:13; kiryat-sefer-on-mishneh-torah-first-fruits-and-other-gifts-to-priests-outside-the-sanctuary:11; mishneh-torah-festival-offering:11; yitzchak-yeranen-on-mishneh-torah-fasts:11
דינר,דינר,187,19,halakhah; tosefta,unresolved_lexical_row,hud_evidence_only_or_source_review,7,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,maggid-mishneh-on-mishneh-torah-marriage:26; brief-commentary-on-ketubot:18; mishneh-torah-marriage:17; mishneh-torah-sales:16; tosefta-bava-batra:15
לטומאה,לטומאה,187,18,halakhah; tosefta,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,kiryat-sefer-on-mishneh-torah-other-sources-of-defilement:19; kessef-mishneh-on-mishneh-torah-defilement-by-a-corpse:17; tosefta-kelim-metzia:16; kessef-mishneh-on-mishneh-torah-defilement-by-leprosy:14; kessef-mishneh-on-mishneh-torah-other-sources-of-defilement:14
דבכורות,דבכורות,187,16,halakhah,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,kessef-mishneh-on-mishneh-torah-firstlings:38; har-hamoriyah-on-mishneh-torah-firstlings:33; tzafnat-paneach-on-mishneh-torah-ritual-slaughter:23; commentary-of-mahari-kurkus-and-radbaz-on-mishneh-torah-admission-into-the-sanctuary:20; kessef-mishneh-on-mishneh-torah-first-fruits-and-other-gifts-to-priests-outside-the-sanctuary:16
