lookup_shard,normalized,surface,hebrew,display_section,display_label,route_family,route_type,match_type,language,definition_or_claim,plain_note,phrase_hebrew,phrase_focus,phrase_context,source_ref,work_id,work_title,raw_score,score_handicap,adjusted_score,confidence_percent,answer_score,answer_eligible,answer_role,context_rank_score,part_of_speech,meaning_quality,form_of,morphology,source_row_count,source_names,source_families,source_ids,licenses,license_urls,source_urls,fields_used,source_notes,card_id
05d0-05d1-05d0,אבא,אבא,אבא,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"father (a male parent, especially of a human; a male who parents a child (which he has sired, adopted, fostered, taken as his own, etc.)); Father, especially the speaker's own father.",Source-backed citable paraphrase route; displayed percent is the route match percent.,לר חייא בר אבא מהו מימ רענו,אבא,לר; חייא; בר; מהו; מימ; רענו,"Abudarham, Laws of Blessings, First Gate; Blessing on Bread:54",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-2cad20ab1266ad93; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Laws_of_Blessings%2C_First_Gate;_Blessing_on_Bread:54,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 450. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-dc6c12bcaa8edc60
05d0-05d1-05d0,אבא,אבא,אבא,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"father (a male parent, especially of a human; a male who parents a child (which he has sired, adopted, fostered, taken as his own, etc.)); Father, especially the speaker's own father.",Source-backed citable paraphrase route; displayed percent is the route match percent.,ר חייא בר אבא אמ ר יוחנן,אבא,ר; חייא; בר; אמ; ר; יוחנן,"Abudarham, Weekday Prayers, Kaddish and Barchu:6",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-2cad20ab1266ad93; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Kaddish_and_Barchu:6,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 450. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-e058455321fdade4
05d0-05d1-05d0,אבא,אבא,אבא,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"father (a male parent, especially of a human; a male who parents a child (which he has sired, adopted, fostered, taken as his own, etc.)); Father, especially the speaker's own father.",Source-backed citable paraphrase route; displayed percent is the route match percent.,גם כן גם אבא מרי ז ל,אבא,גם; כן; גם; מרי; ז; ל,"Abudarham, Hebrew Calendar, Order of Parashiot and Haftarot:60",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-2cad20ab1266ad93; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Hebrew_Calendar%2C_Order_of_Parashiot_and_Haftarot:60,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 450. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-edb172b54ae23e6c
05d0-05d1-05d0,אבא,אבא,אבא,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"father (a male parent, especially of a human; a male who parents a child (which he has sired, adopted, fostered, taken as his own, etc.)); Father, especially the speaker's own father.",Source-backed citable paraphrase route; displayed percent is the route match percent.,שיכוין את לבו אבא שאול אומ סימן,אבא,שיכוין; את; לבו; שאול; אומ; סימן,"Abudarham, Weekday Prayers, Amidah:10",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-2cad20ab1266ad93; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Amidah:10,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 450. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-f3621f4ab194c74a
05d0-05d1-05d0,אבאש,אֶבְאַשׁ,אֶבְאַשׁ,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of באש,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""באש"",""normalized_lemma"":""באש"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-02b39050ba3643b3,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 2445. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-29d7ac87be20de67
05d0-05d1-05d0,אבאס,אֲבָאֵס,אֲבָאֵס,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of ביאס,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""ביאס"",""normalized_lemma"":""ביאס"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-95ec3b6ca69546dc,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 8906. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-632c645891fe9d01
05d0-05d1-05d0,אבאר,אבאר,אבאר,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,בכל דרכיו ואגב אבאר שלשה פסוקים שיש,אבאר,בכל; דרכיו; ואגב; שלשה; פסוקים; שיש,"Ahavat Chesed, Introduction:17",ahavat-chesed,Ahavat Chesed,100,0,100,100,,false,evidence,,,,,,1,Ahavat Chesed -- Torat Emet,hebrew_source_text,source-version-7fec48d7e28378bb,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Ahavat_Chesed%2C_Introduction:17,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-4f9bf987aba3a89c
05d0-05d1-05d0,אבאר,אבאר,אבאר,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,הג ה פה אבאר קצת ברחבה ואגב,אבאר,הג; ה; פה; קצת; ברחבה; ואגב,"Ahavat Chesed, Part II 20:4",ahavat-chesed,Ahavat Chesed,100,0,100,100,,false,evidence,,,,,,1,Ahavat Chesed -- Torat Emet,hebrew_source_text,source-version-7fec48d7e28378bb,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Ahavat_Chesed%2C_Part_II_20:4,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-5148b79c278da1a6
05d0-05d1-05d0,אבאר,אבאר,אבאר,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,ועוד אבאר לך סימנים לקבוע,אבאר,ועוד; לך; סימנים; לקבוע,"Abudarham, Hebrew Calendar, Gate of Designations of the Years:7",abudarham,Abudarham,100,0,100,100,,false,evidence,,,,,,1,"Abudarham. Lisbon, 1489.",hebrew_source_text,source-version-03b64afe2cc6056e,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Abudarham%2C_Hebrew_Calendar%2C_Gate_of_Designations_of_the_Years:7,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-5ddc73f851227e98
05d0-05d1-05d0,אבאר,אבאר,אבאר,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,ולקמן בברכת נישואין אבאר כי הוא יותר,אבאר,ולקמן; בברכת; נישואין; כי; הוא; יותר,"Abudarham, Laws of Blessings, Ninth Gate; Blessings on Commandments, Circumcision:13",abudarham,Abudarham,100,0,100,100,,false,evidence,,,,,,1,"Abudarham. Lisbon, 1489.",hebrew_source_text,source-version-03b64afe2cc6056e,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Abudarham%2C_Laws_of_Blessings%2C_Ninth_Gate;_Blessings_on_Commandments%2C_Circumcision:13,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-85d14660afc76228
05d0-05d1-05d0,אבאר,אבאר,אבאר,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,ועתה אבאר מאמר רבותי ז,אבאר,ועתה; מאמר; רבותי; ז,"Abudarham, Weekday Prayers, Morning Blessings:9",abudarham,Abudarham,100,0,100,100,,false,evidence,,,,,,1,"Abudarham. Lisbon, 1489.",hebrew_source_text,source-version-03b64afe2cc6056e,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Morning_Blessings:9,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-cef86c71021ee925
05d0-05d1-05d0,אבאר,אֲבָאֵר,אֲבָאֵר,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of ביאר,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""ביאר"",""normalized_lemma"":""ביאר"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-4543d34794a3f3ee,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 10633. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-27f9817b706820ea
05d0-05d1-05d0,אבאר,אֲבֹאַר,אֲבֹאַר,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of בואר,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""בואר"",""normalized_lemma"":""בואר"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-587010d051a30b24,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 17056. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-3eac769f1331a464
05d0-05d1-05d0,אבאר,אבאר,אבאר,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to explain, clarify",Source-backed citable paraphrase route; displayed percent is the route match percent.,הג ה פה אבאר קצת ברחבה ואגב,אבאר,הג; ה; פה; קצת; ברחבה; ואגב,"Ahavat Chesed, Part II 20:4",ahavat-chesed,Ahavat Chesed,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,Hebrew Wiktionary data via Kaikki/Wiktextract; Ahavat Chesed -- Torat Emet,kaikki; hebrew_source_text,kaikki-4543d34794a3f3ee; source-version-7fec48d7e28378bb,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Ahavat_Chesed%2C_Part_II_20:4,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 10633. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-23e233d86e3af333
05d0-05d1-05d0,אבאר,אבאר,אבאר,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to explain, clarify",Source-backed citable paraphrase route; displayed percent is the route match percent.,מה שאראהו בזה אבאר אותו בשער בפני,אבאר,מה; שאראהו; בזה; אותו; בשער; בפני,Akeidat Yitzchak 48:1:7,akeidat-yitzchak,Akeidat Yitzchak,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Akeidat Yitzchak, Pressburg 1849",kaikki; hebrew_source_text,kaikki-4543d34794a3f3ee; source-version-14bd52324e606c08,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Akeidat_Yitzchak_48:1:7,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 10633. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-240996a0b6e345e1
05d0-05d1-05d0,אבאר,אבאר,אבאר,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to explain, clarify",Source-backed citable paraphrase route; displayed percent is the route match percent.,כונת חז ל אבאר אותו בשער ע,אבאר,כונת; חז; ל; אותו; בשער; ע,Akeidat Yitzchak 54:1:13,akeidat-yitzchak,Akeidat Yitzchak,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Akeidat Yitzchak, Pressburg 1849",kaikki; hebrew_source_text,kaikki-4543d34794a3f3ee; source-version-14bd52324e606c08,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Akeidat_Yitzchak_54:1:13,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 10633. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-2411d0c455faeff5
05d0-05d1-05d0,אבאר,אבאר,אבאר,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to explain, clarify",Source-backed citable paraphrase route; displayed percent is the route match percent.,בקודש ואין מורידין אבאר אותם בצירוף הענין,אבאר,בקודש; ואין; מורידין; אותם; בצירוף; הענין,Akeidat Yitzchak 45:1:6,akeidat-yitzchak,Akeidat Yitzchak,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Akeidat Yitzchak, Pressburg 1849",kaikki; hebrew_source_text,kaikki-4543d34794a3f3ee; source-version-14bd52324e606c08,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Akeidat_Yitzchak_45:1:6,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 10633. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-31b1579f72b8b141
05d0-05d1-05d0,אבאר,אבאר,אבאר,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to explain, clarify",Source-backed citable paraphrase route; displayed percent is the route match percent.,הענין מצדדים מתחלפים אבאר אותם להבא בפי,אבאר,הענין; מצדדים; מתחלפים; אותם; להבא; בפי,Akeidat Yitzchak 36:1:9,akeidat-yitzchak,Akeidat Yitzchak,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Akeidat Yitzchak, Pressburg 1849",kaikki; hebrew_source_text,kaikki-4543d34794a3f3ee; source-version-14bd52324e606c08,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Akeidat_Yitzchak_36:1:9,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 10633. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-4aecf47686fa78ee
05d0-05d1-05d0,אבאר,אבאר,אבאר,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to explain, clarify",Source-backed citable paraphrase route; displayed percent is the route match percent.,ה וכו ועתה אבאר עוד קצת פרטים,אבאר,ה; וכו; ועתה; עוד; קצת; פרטים,Akeidat Yitzchak 34:1:4,akeidat-yitzchak,Akeidat Yitzchak,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Akeidat Yitzchak, Pressburg 1849",kaikki; hebrew_source_text,kaikki-4543d34794a3f3ee; source-version-14bd52324e606c08,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Akeidat_Yitzchak_34:1:4,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 10633. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-4f44a0945d10a7ab
05d0-05d1-05d0,אבאר,אבאר,אבאר,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to explain, clarify",Source-backed citable paraphrase route; displayed percent is the route match percent.,ועתה אבאר מאמר רבותי ז,אבאר,ועתה; מאמר; רבותי; ז,"Abudarham, Weekday Prayers, Morning Blessings:9",abudarham,Abudarham,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-4543d34794a3f3ee; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Morning_Blessings:9,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 10633. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-8d18fc43dd264cf0
05d0-05d1-05d0,אבאר,אבאר,אבאר,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to explain, clarify",Source-backed citable paraphrase route; displayed percent is the route match percent.,ולקמן בברכת נישואין אבאר כי הוא יותר,אבאר,ולקמן; בברכת; נישואין; כי; הוא; יותר,"Abudarham, Laws of Blessings, Ninth Gate; Blessings on Commandments, Circumcision:13",abudarham,Abudarham,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-4543d34794a3f3ee; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Laws_of_Blessings%2C_Ninth_Gate;_Blessings_on_Commandments%2C_Circumcision:13,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 10633. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-98b24ad355fd4104
05d0-05d1-05d0,אבאר,אבאר,אבאר,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to explain, clarify",Source-backed citable paraphrase route; displayed percent is the route match percent.,י ט ואגב אבאר הפסוק דהוא לכאורה,אבאר,י; ט; ואגב; הפסוק; דהוא; לכאורה,"Ahavat Chesed, Part III 4:5",ahavat-chesed,Ahavat Chesed,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,Hebrew Wiktionary data via Kaikki/Wiktextract; Ahavat Chesed -- Torat Emet,kaikki; hebrew_source_text,kaikki-4543d34794a3f3ee; source-version-7fec48d7e28378bb,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Ahavat_Chesed%2C_Part_III_4:5,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 10633. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-a5783dbcabe8f1c7
05d0-05d1-05d0,אבאר,אבאר,אבאר,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to explain, clarify",Source-backed citable paraphrase route; displayed percent is the route match percent.,ועוד אבאר לך סימנים לקבוע,אבאר,ועוד; לך; סימנים; לקבוע,"Abudarham, Hebrew Calendar, Gate of Designations of the Years:7",abudarham,Abudarham,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-4543d34794a3f3ee; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Hebrew_Calendar%2C_Gate_of_Designations_of_the_Years:7,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 10633. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-a5c15b032c0c6c48
05d0-05d1-05d0,אבאר,אבאר,אבאר,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to explain, clarify",Source-backed citable paraphrase route; displayed percent is the route match percent.,י״ז אך כאשר אבאר במקומו שער ל,אבאר,י״ז; אך; כאשר; במקומו; שער; ל,Akeidat Yitzchak 15:1:4,akeidat-yitzchak,Akeidat Yitzchak,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Akeidat Yitzchak, Pressburg 1849",kaikki; hebrew_source_text,kaikki-4543d34794a3f3ee; source-version-14bd52324e606c08,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Akeidat_Yitzchak_15:1:4,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 10633. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-d112726a102f9d7c
05d0-05d1-05d0,אבאר,אבאר,אבאר,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to explain, clarify",Source-backed citable paraphrase route; displayed percent is the route match percent.,עמך וגו ועתה אבאר אלו הי ג,אבאר,עמך; וגו; ועתה; אלו; הי; ג,Akeidat Yitzchak 54:1:13,akeidat-yitzchak,Akeidat Yitzchak,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Akeidat Yitzchak, Pressburg 1849",kaikki; hebrew_source_text,kaikki-4543d34794a3f3ee; source-version-14bd52324e606c08,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Akeidat_Yitzchak_54:1:13,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 10633. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-e77c9a69bfcaf204
