work_id,units,parsed_units,unparsed_units,parse_laws,max_chapter,coordinate_collisions,y_state
"pby/yehuda-halevi/ישא-צבי-צבאות-בני-יצהר-3693",23,23,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/yehuda-halevi/ישן-אל-תרדם-4013",31,31,0,"FLAT_UNIT",31,0,"FULLY_PARSED"
"pby/yehuda-halevi/כמה-גדרת-בעבי-8714",29,29,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/yehuda-halevi/כנדה-היתה-תבל-לפני-6654",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/yehuda-halevi/כשסע-הגדי-שסע-לבבי-5172",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/yehuda-halevi/לא-האמין-אמון-עלי-תולעת-809",43,43,0,"FLAT_UNIT",43,0,"FULLY_PARSED"
"pby/yehuda-halevi/לא-העננים-הם-אשר-נבקעו-4974",62,62,0,"FLAT_UNIT",62,0,"FULLY_PARSED"
"pby/yehuda-halevi/לא-מתמול-פיות-שחוק-נמלאו-ליוסף-אבו-עמר-בן-ברון-576",23,23,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/yehuda-halevi/לבבי-מה-תרדף-הון-ועשר-1618",9,9,0,"FLAT_UNIT",9,0,"FULLY_PARSED"
"pby/yehuda-halevi/לי-קנאו-עבים-ברב-דמעי-ואם-8691",9,9,0,"FLAT_UNIT",9,0,"FULLY_PARSED"
"pby/yehuda-halevi/לקראת-מקור-חיי-אמת-714",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/yehuda-halevi/לרב-יצחק-נשיא-כל-הנסיכים-7748",15,15,0,"FLAT_UNIT",15,0,"FULLY_PARSED"
"pby/yehuda-halevi/לרבי-יאשיה-אבו-אלפראג-בן-בזאז-5573",64,64,0,"FLAT_UNIT",64,0,"FULLY_PARSED"
"pby/yehuda-halevi/לרבי-יהושע-אבו-סעיד-בן-דוסא-אבן-קרקא-5609",59,59,0,"FLAT_UNIT",59,0,"FULLY_PARSED"
"pby/yehuda-halevi/לרבי-מבורך-אבו-אפצאיל-בן-החבר-5639",36,36,0,"FLAT_UNIT",36,0,"FULLY_PARSED"
"pby/yehuda-halevi/לרבי-שלמה-אל-רביע-בן-גבאי-5673",24,24,0,"FLAT_UNIT",24,0,"FULLY_PARSED"
"pby/yehuda-halevi/לשוני-כבדה-5299",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/yehuda-halevi/מאז-מעון-האהבה-היית-8716",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/yehuda-halevi/מה-יפית-יפת-העין-240",24,24,0,"FLAT_UNIT",24,0,"FULLY_PARSED"
"pby/yehuda-halevi/מה-לאחותי-כי-חשבה-8711",34,34,0,"FLAT_UNIT",34,0,"FULLY_PARSED"
"pby/yehuda-halevi/מה-תספרו-לפני-דודי-או-מה-תזכירו-8712",25,25,0,"FLAT_UNIT",25,0,"FULLY_PARSED"
"pby/yehuda-halevi/מי-יעבר-לנו-לעבר-ים-2988",101,101,0,"FLAT_UNIT",101,0,"FULLY_PARSED"
"pby/yehuda-halevi/מי-יתנני-כפר-לעפר-ישקני-99",29,29,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/yehuda-halevi/מי-יתנני-עבד-אלוה-עשני-3133",29,29,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/yehuda-halevi/נבעלה-שמש-לסהר-6265",45,45,0,"FLAT_UNIT",45,0,"FULLY_PARSED"
"pby/yehuda-halevi/נדיב-לבב-כליל-יפי-1802",18,18,0,"FLAT_UNIT",18,0,"FULLY_PARSED"
"pby/yehuda-halevi/נודע-בכל-המון-גם-בהמוני-8709",29,29,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/yehuda-halevi/נמת-ונרדמת-4669",20,20,0,"FLAT_UNIT",20,0,"FULLY_PARSED"
"pby/yehuda-halevi/נמתי-לצד-יגון-ולבי-ער-8696",9,9,0,"FLAT_UNIT",9,0,"FULLY_PARSED"
"pby/yehuda-halevi/נפשי-לשלום-אותך-פקדת-1845",25,25,0,"FLAT_UNIT",25,0,"FULLY_PARSED"
"pby/yehuda-halevi/נפשי-פדות-רע-אשר-אמצא-בפיו-3770",14,14,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/yehuda-halevi/סגור-לבי-ארון-דת-לידידות-5533",11,11,0,"FLAT_UNIT",11,0,"FULLY_PARSED"
"pby/yehuda-halevi/ספר-הכוזרי-חתימת-הספר-8604",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/yehuda-halevi/ספר-הכוזרי-כתב-יוסף-המלך-3704",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/yehuda-halevi/ספר-הכוזרי-מאמר-חמישי-4152",69,69,0,"FLAT_UNIT",69,0,"FULLY_PARSED"
"pby/yehuda-halevi/ספר-הכוזרי-מאמר-ראשון-7575",239,239,0,"FLAT_UNIT",239,0,"FULLY_PARSED"
"pby/yehuda-halevi/ספר-הכוזרי-מאמר-רביעי-4473",47,47,0,"FLAT_UNIT",47,0,"FULLY_PARSED"
"pby/yehuda-halevi/ספר-הכוזרי-מאמר-שלישי-604",150,150,0,"FLAT_UNIT",150,0,"FULLY_PARSED"
"pby/yehuda-halevi/ספר-הכוזרי-מאמר-שני-2026",164,164,0,"FLAT_UNIT",164,0,"FULLY_PARSED"
"pby/yehuda-halevi/ספר-הכוזרי-מכתב-ר-חסדאי-בן-יצחק-אבן-שפרוט-למלך-הכוזרים-1304",44,44,0,"FLAT_UNIT",44,0,"FULLY_PARSED"
"pby/yehuda-halevi/עבדי-זמן-עבדי-עבדים-הם-3067",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/yehuda-halevi/עופר-בין-אנוש-4334",30,30,0,"FLAT_UNIT",30,0,"FULLY_PARSED"
"pby/yehuda-halevi/עופרים-עמדו-בין-ההדסים-5682",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/yehuda-halevi/עזב-גאוה-וחוס-על-דל-8690",11,11,0,"FLAT_UNIT",11,0,"FULLY_PARSED"
"pby/yehuda-halevi/עין-נדיבה-אשר-תשוט-5173",90,90,0,"FLAT_UNIT",90,0,"FULLY_PARSED"
"pby/yehuda-halevi/פלשתים-נאספים-8085",22,22,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/yehuda-halevi/פני-אדום-וצח-7833",31,31,0,"FLAT_UNIT",31,0,"FULLY_PARSED"
"pby/yehuda-halevi/פעליך-רצון-האל-מפיקים-6857",28,28,0,"FLAT_UNIT",28,0,"FULLY_PARSED"
"pby/yehuda-halevi/צבי-שני-אורים-שלש-ובעד-דמותו-משאלי-לרבי-יצחק-אבן-קרשפין-1726",29,29,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/yehuda-halevi/צוה-ישועות-יעקב-אל-נורא-לרבי-יעקב-3305",28,28,0,"FLAT_UNIT",28,0,"FULLY_PARSED"
"pby/yehuda-halevi/ציון-הלא-תשאלי-5366",70,70,0,"FLAT_UNIT",70,0,"FULLY_PARSED"
"pby/yehuda-halevi/צלעי-קדמו-שלום-לדודכם-1680",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/yehuda-halevi/קולכם-בני-ציון-מעולכם-8718",29,29,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/yehuda-halevi/קחה-אש-אהבה-רבה-יתרה-6074",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/yehuda-halevi/קחה-לבי-קחה-לך-משמותם-8695",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/yehuda-halevi/ראה-שרביט-קצר-קומה-ונקלה-3888",20,20,0,"FLAT_UNIT",20,0,"FULLY_PARSED"
"pby/yehuda-halevi/ראשי-עם-עת-התאסף-ומלכים-בסודם-לרבי-יוסף-6443",31,31,0,"FLAT_UNIT",31,0,"FULLY_PARSED"
"pby/yehuda-halevi/רב-לכם-מוכיחי-בריב-150",57,57,0,"FLAT_UNIT",57,0,"FULLY_PARSED"
"pby/yehuda-halevi/רסיסי-לילה-גן-הבשמים-8692",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/yehuda-halevi/שאו-הרים-ומדברים-וימים-810",18,18,0,"FLAT_UNIT",18,0,"FULLY_PARSED"
"pby/yehuda-halevi/שאו-שלום-לרב-הדור-נשיאו-לרבי-ברוך-ב-ר-יצחק-5455",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/yehuda-halevi/שובי-נפשי-למנוחיכי-314",25,25,0,"FLAT_UNIT",25,0,"FULLY_PARSED"
"pby/yehuda-halevi/שושן-חסדים-וחבצלת-3507",34,34,0,"FLAT_UNIT",34,0,"FULLY_PARSED"
"pby/yehuda-halevi/שיר-דברו-צפיו-וקול-נשאו-ליעקב-בו-יוסף-בן-אלמעלם-955",34,34,0,"FLAT_UNIT",34,0,"FULLY_PARSED"
"pby/yehuda-halevi/שיר-חדש-בפי-כלנו-כי-ילד-ילד-לנו-3934",22,22,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/yehuda-halevi/שלומותי-שאי-יונת-רחקים-1444",42,42,0,"FLAT_UNIT",42,0,"FULLY_PARSED"
"pby/yehuda-halevi/שמש-אשר-פנה-8019",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/yehuda-halevi/שמש-וירח-לעולם-שרתו-1504",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/yehuda-halevi/תלנתי-עלי-נפשי-5111",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/yehuda-halevi/תשואות-חן-חן-1927",28,28,0,"FLAT_UNIT",28,0,"FULLY_PARSED"
"pby/yl-gordon/אהבת-דוד-ומיכל-השיר-השלישי-2079",142,142,0,"FLAT_UNIT",142,0,"FULLY_PARSED"
"pby/yl-gordon/אחפש-רוחי-3738",20,20,0,"FLAT_UNIT",20,0,"FULLY_PARSED"
"pby/yl-gordon/אחרון-אחרון-חביב-73",16,16,0,"FLAT_UNIT",16,0,"FULLY_PARSED"
"pby/yl-gordon/אחרי-מות-על-מיכה-יוסף-הכהן-לעבענזאהן-48",61,61,0,"FLAT_UNIT",61,0,"FULLY_PARSED"
"pby/yl-gordon/אחרי-מות-שד-ל-76",22,22,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/yl-gordon/אחרית-שמחה-תוגה-3853",1919,1919,0,"FLAT_UNIT",1919,0,"FULLY_PARSED"
"pby/yl-gordon/איבעי-להו-3916",23,23,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/yl-gordon/איש-שעיר-ואיש-חלק-160",26,26,0,"FLAT_UNIT",26,0,"FULLY_PARSED"
"pby/yl-gordon/אל-זאטוטי-בני-ישראל-הנחמדים-3588",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/yl-gordon/אל-יאשם-יהודה-70",42,42,0,"FLAT_UNIT",42,0,"FULLY_PARSED"
"pby/yl-gordon/אני-ישן-ולבי-ער-64",14,14,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/yl-gordon/אסנת-בת-פוטיפרע-3014",550,550,0,"FLAT_UNIT",550,0,"FULLY_PARSED"
"pby/yl-gordon/ארץ-חדשה-584",132,132,0,"FLAT_UNIT",135,0,"FULLY_PARSED"
"pby/yl-gordon/אשקא-דריספק-2512",168,168,0,"FLAT_UNIT",168,0,"FULLY_PARSED"
"pby/yl-gordon/אתם-עדי-4748",39,39,0,"FLAT_UNIT",39,0,"FULLY_PARSED"
"pby/yl-gordon/באבוד-עשרי-בענין-רע-2316",20,20,0,"FLAT_UNIT",20,0,"FULLY_PARSED"
"pby/yl-gordon/בירח-בלילה-3513",366,366,0,"FLAT_UNIT",367,0,"FULLY_PARSED"
"pby/yl-gordon/בית-מועד-לכל-חי-5195",174,174,0,"FLAT_UNIT",174,0,"FULLY_PARSED"
"pby/yl-gordon/במצולות-ים-506",267,267,0,"FLAT_UNIT",267,0,"FULLY_PARSED"
"pby/yl-gordon/בנערינו-ובזקנינו-נלך-3278",44,44,0,"FLAT_UNIT",44,0,"FULLY_PARSED"
"pby/yl-gordon/בעל-הכפר-השועל-והכלב-5048",72,72,0,"FLAT_UNIT",72,0,"FULLY_PARSED"
"pby/yl-gordon/בעלות-השחר-41",65,65,0,"FLAT_UNIT",65,0,"FULLY_PARSED"
"pby/yl-gordon/בעלי-השיר-4996",46,46,0,"FLAT_UNIT",46,0,"FULLY_PARSED"
"pby/yl-gordon/בצאתי-מטלז-306",35,35,0,"FLAT_UNIT",35,0,"FULLY_PARSED"
"pby/yl-gordon/בקור-חלים-69",43,43,0,"FLAT_UNIT",43,0,"FULLY_PARSED"
"pby/yl-gordon/גלגל-החוזר-3455",34,34,0,"FLAT_UNIT",34,0,"FULLY_PARSED"
"pby/yl-gordon/גם-זו-לטובה-3842",26,26,0,"FLAT_UNIT",26,0,"FULLY_PARSED"
"pby/yl-gordon/דברי-שכיבמרע-71",14,14,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/yl-gordon/דוד-וברזלי-622",211,211,0,"FLAT_UNIT",211,0,"FULLY_PARSED"
"pby/yl-gordon/דור-המדבר-3943",69,69,0,"FLAT_UNIT",71,0,"FULLY_PARSED"
"pby/yl-gordon/דרך-בתעמי-3918",82,82,0,"FLAT_UNIT",82,0,"FULLY_PARSED"
"pby/yl-gordon/האבכה-2129",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/yl-gordon/האדם-והכלב-4428",40,40,0,"FLAT_UNIT",40,0,"FULLY_PARSED"
"pby/yl-gordon/האדם-והצפע-702",107,107,0,"FLAT_UNIT",107,0,"FULLY_PARSED"
"pby/yl-gordon/האיש-ושתי-פילגשיו-2830",33,33,0,"FLAT_UNIT",33,0,"FULLY_PARSED"
"pby/yl-gordon/הארז-והקנה-833",46,46,0,"FLAT_UNIT",46,0,"FULLY_PARSED"
"pby/yl-gordon/הארי-הנוטה-למות-5259",18,18,0,"FLAT_UNIT",18,0,"FULLY_PARSED"
"pby/yl-gordon/האריה-אל-הדב-הקטן-4298",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/yl-gordon/האריה-והעכבר-5285",38,38,0,"FLAT_UNIT",38,0,"FULLY_PARSED"
"pby/yl-gordon/האריה-וחמור-יודע-ציד-2571",28,28,0,"FLAT_UNIT",28,0,"FULLY_PARSED"
"pby/yl-gordon/הארנבת-והשלו-1763",31,31,0,"FLAT_UNIT",31,0,"FULLY_PARSED"
"pby/yl-gordon/האשה-וילדיה-2706",117,117,0,"FLAT_UNIT",117,0,"FULLY_PARSED"
"pby/yl-gordon/הבת-השובבה-3658",41,41,0,"FLAT_UNIT",41,0,"FULLY_PARSED"
"pby/yl-gordon/הדב-והאדם-1636",35,35,0,"FLAT_UNIT",35,0,"FULLY_PARSED"
"pby/yl-gordon/הדגים-והשלך-4827",57,57,0,"FLAT_UNIT",57,0,"FULLY_PARSED"
"pby/yl-gordon/הדוממים-אינם-חיים-3977",28,28,0,"FLAT_UNIT",28,0,"FULLY_PARSED"
"pby/yl-gordon/הדרור-והצפרים-4958",81,81,0,"FLAT_UNIT",81,0,"FULLY_PARSED"
"pby/yl-gordon/הה-כי-נאסף-איש-החסד-4625",17,17,0,"FLAT_UNIT",17,0,"FULLY_PARSED"
"pby/yl-gordon/הזאב-והכלב-הרזה-79",39,39,0,"FLAT_UNIT",39,0,"FULLY_PARSED"
"pby/yl-gordon/הזאב-לפני-מותו-והשועל-84",18,18,0,"FLAT_UNIT",18,0,"FULLY_PARSED"
"pby/yl-gordon/הזמיר-והצרעה-2960",29,29,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/yl-gordon/החכם-והמשגע-39",22,22,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/yl-gordon/החל-הנגף-1949",17,17,0,"FLAT_UNIT",17,0,"FULLY_PARSED"
"pby/yl-gordon/החמור-גבההלב-5320",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/yl-gordon/החמור-והכלב-5193",48,48,0,"FLAT_UNIT",48,0,"FULLY_PARSED"
"pby/yl-gordon/הילק-והנמלה-3213",34,34,0,"FLAT_UNIT",34,0,"FULLY_PARSED"
"pby/yl-gordon/המגפה-נעצרה-4549",16,16,0,"FLAT_UNIT",16,0,"FULLY_PARSED"
"pby/yl-gordon/המות-וההולך-למות-81",66,66,0,"FLAT_UNIT",66,0,"FULLY_PARSED"
"pby/yl-gordon/המליץ-לקוראיו-1137",19,19,0,"FLAT_UNIT",19,0,"FULLY_PARSED"
"pby/yl-gordon/המעורב-בדעת-5322",246,246,0,"FLAT_UNIT",248,0,"FULLY_PARSED"
"pby/yl-gordon/הנחש-והמזלג-1237",14,14,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/yl-gordon/הנער-והזקן-1947",31,31,0,"FLAT_UNIT",31,0,"FULLY_PARSED"
"pby/yl-gordon/הנפט-2139",26,26,0,"FLAT_UNIT",26,0,"FULLY_PARSED"
"pby/yl-gordon/הנרות-הללו-3824",32,32,0,"FLAT_UNIT",32,0,"FULLY_PARSED"
"pby/yl-gordon/הנשר-ושעירי-היער-4040",58,58,0,"FLAT_UNIT",59,0,"FULLY_PARSED"
"pby/yl-gordon/הסוס-והסיס-3660",84,84,0,"FLAT_UNIT",84,0,"FULLY_PARSED"
"pby/yl-gordon/העורב-החפץ-התמשל-כנשר-1265",24,24,0,"FLAT_UNIT",24,0,"FULLY_PARSED"
"pby/yl-gordon/העורב-והשועל-3344",31,31,0,"FLAT_UNIT",31,0,"FULLY_PARSED"
"pby/yl-gordon/העטלף-4167",24,24,0,"FLAT_UNIT",24,0,"FULLY_PARSED"
"pby/yl-gordon/העלמה-וצלמה-91",56,56,0,"FLAT_UNIT",56,0,"FULLY_PARSED"
"pby/yl-gordon/העצמות-היבשות-4495",381,381,0,"FLAT_UNIT",381,0,"FULLY_PARSED"
"pby/yl-gordon/הפרות-הנושאות-ארון-יי-4916",30,30,0,"FLAT_UNIT",30,0,"FULLY_PARSED"
"pby/yl-gordon/הר-ר-חיים-יונה-גורלאנד-78",17,17,0,"FLAT_UNIT",17,0,"FULLY_PARSED"
"pby/yl-gordon/השארת-הנפש-89",36,36,0,"FLAT_UNIT",36,0,"FULLY_PARSED"
"pby/yl-gordon/השב-ושלשת-הנערים-35",29,29,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/yl-gordon/השועל-הזבובים-והקפד-1139",18,18,0,"FLAT_UNIT",18,0,"FULLY_PARSED"
"pby/yl-gordon/השועל-והזאב-מדוע-זה-תחת-ירח-66",43,43,0,"FLAT_UNIT",43,0,"FULLY_PARSED"
"pby/yl-gordon/השועל-והזאב-שועל-רעב-עבר-על-עין-מים-1402",45,45,0,"FLAT_UNIT",45,0,"FULLY_PARSED"
"pby/yl-gordon/השועל-והחתול-4215",50,50,0,"FLAT_UNIT",50,0,"FULLY_PARSED"
"pby/yl-gordon/השחר-נדמה-נדמה-101",17,17,0,"FLAT_UNIT",17,0,"FULLY_PARSED"
"pby/yl-gordon/השיר-הראשון-38",146,146,0,"FLAT_UNIT",146,0,"FULLY_PARSED"
"pby/yl-gordon/השכוי-והשועל-3856",43,43,0,"FLAT_UNIT",43,0,"FULLY_PARSED"
"pby/yl-gordon/ואלה-החובות-3695",13,13,0,"FLAT_UNIT",13,0,"FULLY_PARSED"
"pby/yl-gordon/ודוי-2393",130,130,0,"FLAT_UNIT",130,0,"FULLY_PARSED"
"pby/yl-gordon/ולא-ביד-חזקה-3346",69,69,0,"FLAT_UNIT",70,0,"FULLY_PARSED"
"pby/yl-gordon/ושמחת-בחגך-55",216,216,0,"FLAT_UNIT",217,0,"FULLY_PARSED"
"pby/yl-gordon/חידות-במלות-יחידות-92",26,26,0,"FLAT_UNIT",27,0,"FULLY_PARSED"
"pby/yl-gordon/חמור-מקנא-2391",24,24,0,"FLAT_UNIT",24,0,"FULLY_PARSED"
"pby/yl-gordon/חמור-נשא-ספוג-וחמור-נשא-מלח-4623",33,33,0,"FLAT_UNIT",33,0,"FULLY_PARSED"
"pby/yl-gordon/חנה-88",74,74,0,"FLAT_UNIT",74,0,"FULLY_PARSED"
"pby/yl-gordon/חרפת-אדם-2203",39,39,0,"FLAT_UNIT",40,0,"FULLY_PARSED"
"pby/yl-gordon/יעלת-סלע-והנשר-60",99,99,0,"FLAT_UNIT",100,0,"FULLY_PARSED"
"pby/yl-gordon/יקום-אלהים-3628",42,42,0,"FLAT_UNIT",42,0,"FULLY_PARSED"
"pby/yl-gordon/כוכב-השבט-1824",17,17,0,"FLAT_UNIT",17,0,"FULLY_PARSED"
"pby/yl-gordon/כתבת-על-מצבת-משלי-יהודה-90",11,11,0,"FLAT_UNIT",11,0,"FULLY_PARSED"
"pby/yl-gordon/לאברהם-יעקב-סלוצקי-47",26,26,0,"FLAT_UNIT",26,0,"FULLY_PARSED"
"pby/yl-gordon/לאיס-י-איש-חמודות-42",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/yl-gordon/לאיס-י-הבבלי-36",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/yl-gordon/לבאראן-דוד-גנצבורג-4825",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/yl-gordon/לבי-למו-אב-יזעק-1638",45,45,0,"FLAT_UNIT",45,0,"FULLY_PARSED"
"pby/yl-gordon/לבעל-ה-משביר-3461",14,14,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/yl-gordon/להחכם-צה-ר-2770",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/yl-gordon/להנ-ל-במכתב-תנחומים-57",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/yl-gordon/להנ-ל-מימי-72",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/yl-gordon/לחברי-בהיכל-שירתנו-ושכני-בחצרות-אלהינו-הר-ר-מנחם-דאליצקי-63",19,19,0,"FLAT_UNIT",19,0,"FULLY_PARSED"
"pby/yl-gordon/לידידי-הרב-החכם-רבהפעלים-16",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/yl-gordon/לישראל-מוכר-המשקה-53",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/yl-gordon/לכבוד-איש-עברי-הנקרא-י-ה-סבר-י-3152",27,27,0,"FLAT_UNIT",27,0,"FULLY_PARSED"
"pby/yl-gordon/למאיר-לטריס-61",34,34,0,"FLAT_UNIT",34,0,"FULLY_PARSED"
"pby/yl-gordon/למגיה-הספרים-77",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/yl-gordon/למי-שהיה-ידידי-3530",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/yl-gordon/למשה-מונטיפיורי-2081",54,54,0,"FLAT_UNIT",54,0,"FULLY_PARSED"
"pby/yl-gordon/לעמנואל-סאלאווייציק-68",11,11,0,"FLAT_UNIT",11,0,"FULLY_PARSED"
"pby/yl-gordon/לפלוני-אלמוני-5387",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/yl-gordon/לקוי-חמה-1463",45,45,0,"FLAT_UNIT",46,0,"FULLY_PARSED"
"pby/yl-gordon/לרא-ש-3662",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/yl-gordon/לרב-מ-ג-3012",43,43,0,"FLAT_UNIT",43,0,"FULLY_PARSED"
"pby/yl-gordon/לשד-ל-3090",32,32,0,"FLAT_UNIT",32,0,"FULLY_PARSED"
"pby/yl-gordon/לשרה-שפירא-1205",19,19,0,"FLAT_UNIT",20,0,"FULLY_PARSED"
"pby/yl-gordon/לתלמידי-הבאראן-אלפריד-גינצבורג-107",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/yl-gordon/מבשרי-אחזה-3879",36,36,0,"FLAT_UNIT",36,0,"FULLY_PARSED"
"pby/yl-gordon/מגביה-פתחו-מבקש-שבר-85",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/yl-gordon/מה-שהיו-ליצני-הדור-אומרים-1884",13,13,0,"FLAT_UNIT",13,0,"FULLY_PARSED"
"pby/yl-gordon/מוסף-לדאתמול-3785",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/yl-gordon/מותר-האדם-83",38,38,0,"FLAT_UNIT",38,0,"FULLY_PARSED"
"pby/yl-gordon/מחלת-הזכרון-462",96,96,0,"FLAT_UNIT",96,0,"FULLY_PARSED"
"pby/yl-gordon/מי-הנהר-העצומים-והרבים-ומי-השלח-ההלכים-לאט-3407",33,33,0,"FLAT_UNIT",33,0,"FULLY_PARSED"
"pby/yl-gordon/מכתב-בחרוזים-65",96,96,0,"FLAT_UNIT",96,0,"FULLY_PARSED"
"pby/yl-gordon/מכתב-מאת-יהודה-לשרה-החמודה-75",43,43,0,"FLAT_UNIT",44,0,"FULLY_PARSED"
"pby/yl-gordon/מלא-כל-הארץ-920",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/yl-gordon/מלחמות-דוד-בפלשתים-428",1025,1025,0,"FLAT_UNIT",1029,0,"FULLY_PARSED"
"pby/yl-gordon/מעלות-ומורדות-3721",94,94,0,"FLAT_UNIT",95,0,"FULLY_PARSED"
"pby/yl-gordon/משירי-רבי-יהודה-הלוה-3527",35,35,0,"FLAT_UNIT",35,0,"FULLY_PARSED"
"pby/yl-gordon/מתנובות-שדי-159",70,70,0,"FLAT_UNIT",70,0,"FULLY_PARSED"
"pby/yl-gordon/נאד-החלב-82",46,46,0,"FLAT_UNIT",46,0,"FULLY_PARSED"
"pby/yl-gordon/נכון-אנכי-3501",14,14,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/yl-gordon/נפתלי-הירץ-גינצבורג-2881",24,24,0,"FLAT_UNIT",24,0,"FULLY_PARSED"
"pby/yl-gordon/נקמת-הרופא-4104",16,16,0,"FLAT_UNIT",16,0,"FULLY_PARSED"
"pby/yl-gordon/סוף-דבר-לוה-אנכי-חובותי-3571",16,16,0,"FLAT_UNIT",16,0,"FULLY_PARSED"
"pby/yl-gordon/סוף-דבר-עד-פה-בתשירי-בכבדת-הגיעה-2265",24,24,0,"FLAT_UNIT",24,0,"FULLY_PARSED"
"pby/yl-gordon/סיר-יוצר-חרש-וסיר-הנחשת-681",43,43,0,"FLAT_UNIT",43,0,"FULLY_PARSED"
"pby/yl-gordon/סלוק-שכינה-4359",40,40,0,"FLAT_UNIT",40,0,"FULLY_PARSED"
"pby/yl-gordon/עב-הענן-2887",22,22,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/yl-gordon/עד-דלא-ידע-1524",22,22,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/yl-gordon/עדר-אדני-2708",41,41,0,"FLAT_UNIT",41,0,"FULLY_PARSED"
"pby/yl-gordon/על-אבדן-ראש-המליצים-מאפו-5439",18,18,0,"FLAT_UNIT",18,0,"FULLY_PARSED"
"pby/yl-gordon/על-דא-קא-בכינא-2878",54,54,0,"FLAT_UNIT",54,0,"FULLY_PARSED"
"pby/yl-gordon/על-הר-ציון-ששמם-1761",20,20,0,"FLAT_UNIT",20,0,"FULLY_PARSED"
"pby/yl-gordon/על-כרחך-אתה-חי-2642",29,29,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
