work_id,representation_id,legacy_v1_rights_profile_id,legacy_v1_normalized_license_id,legacy_v1_normalized_license_class,legacy_v1_license_version,legacy_v1_credit_line_state,legacy_v1_source_url_state,legacy_v1_license_link_state,legacy_v1_credit_authority_version_document_id,legacy_v1_credit_authority_document_oid,display_state,distribution_state,selection_descriptor_count,attribution_required_selection_count,public_domain_selection_count,selection_obligation_root_sha256,selection_raw_license_set_json,selection_attribution_posture_set_json,selection_rights_reconciliation_state
second-temple/the-book-of-maccabees-i,REP-2A8DBFFFE964CA15423A54CD,RIGHTS-E21F9C34406A3CAB4ECFCFE4,LIC-CC-BY-SA-UNVERSIONED,CC-BY-SA,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
second-temple/the-book-of-maccabees-i-kahana-translation,REP-7E61E2A599571E0EA8A85F84,RIGHTS-A84F3C617A53B7C52C04C4FA,LIC-CC-BY-SA-4.0,CC-BY-SA,4.0,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,DERIVED_CANONICAL_LICENSE_LINK_FROM_EXACT_NORMALIZED_4_0_ID,,,READY_PRESERVED_V1_NON_JPS_SELECTION,READY_LEGACY_V1_EXACT_VERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
second-temple/the-midrash-of-philo,REP-D484EC45FD955F6B46D96F58,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-BC499633976AEE3538AA34C3,5936af6ad6e4a927fb7b0e7b,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
second-temple/the-testaments-of-the-twelve-patriarchs,REP-C777F4380FC0FCC8AB576E59,RIGHTS-E21F9C34406A3CAB4ECFCFE4,LIC-CC-BY-SA-UNVERSIONED,CC-BY-SA,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-44E116FC62984143666281AA,5c4091074610a90056a0f23b,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/introductions-to-the-babylonian-talmud,REP-01744C8BF6CB17E6CBF35D09,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-E237F8661486B0F3BD290F68,6397205b4ebbd283c636b134,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-avodah-zarah,REP-9D4A9C14243D3B102B5D4E97,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-68A2A27C090B3F4C55903EEA,60f1b217b09c3f396462bbf4,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-bava-batra,REP-1C4D1B5E99958190467C4E1A,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-090BC9D06099CE0DE36303AC,60f1b21bb09c3f396462bc8d,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-bava-kamma,REP-2B23BFFF22400F5D5597893A,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-9A218022CA237E1A7C383F72,60f1b21fb09c3f396462bd38,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-bava-metzia,REP-7B28480B4FFF323F319EA20B,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-59CC7956979C0C87E1EE4AEB,60f1b223b09c3f396462bde1,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-beitzah,REP-1BD35E47B9924EC2C40BCDA0,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-5C1C855B1B318FDCF4A5D322,60f1b226b09c3f396462be3e,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-berakhot,REP-FBE98484F03A155534F56737,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-BD3B58B96DA8B28BA5A850C0,60f1b22bb09c3f396462beb3,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-bikkurim,REP-D307AA7131C4F6116EE67BD3,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-763AB9F5EF42F7B64C4A7419,60f1b22db09c3f396462bede,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-chagigah,REP-376EB09C17DE9FC605820D00,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-E6393B07E6296B09862F8FA6,60f1b22fb09c3f396462bf0d,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-challah,REP-E42BE73D10BD65DB73BEDF7D,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-D42DBF151A2C4E23C86BAE38,60f1b231b09c3f396462bf34,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-demai,REP-57EA2B2797D9CC2E29692119,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-DE1A0BEA51FC469BB3D7874A,60f1b234b09c3f396462bf8d,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-eruvin,REP-6EE426C2DFCE9B30EB1BAAAE,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-DCC53AE48DA5B2BBE2866E24,60f1b239b09c3f396462c04a,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-gittin,REP-0CE9C6919A9FB99613336BAF,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-BC73665511C245BCDC5127FE,60f1b23eb09c3f396462c0e1,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-horayot,REP-185ABC52C78DC3D8243A0CA1,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-DF23444125871779C571771A,60f1b240b09c3f396462c10a,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-ketubot,REP-7F2C5DA95BF42EFA2A742DAD,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-2768CB51AEB05B7983A4759F,60f1b247b09c3f396462c1fd,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-kiddushin,REP-CE59A1D3B30AC4D009227C04,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-726C1F1D75A949A4FFF99D8A,60f1b24bb09c3f396462c254,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-kilayim,REP-DFB402C95AC10330355E47C2,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-B38151F42573D81A7557EE91,60f1b24fb09c3f396462c2c5,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-maaser-sheni,REP-73EC8576DF494FF9D565C674,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-3FF66A5E5AE9E313B0538792,60f1b251b09c3f396462c2f6,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-maasrot,REP-0E0E02C9B971036A81C11032,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-54F75599E7B3E15C7D1031A5,60f1b252b09c3f396462c31f,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-makkot,REP-FBA219AC0791FC293245E379,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-E95CDEA5F99AD53BE7940A10,60f1b254b09c3f396462c358,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-megillah,REP-E90BD678C28D64929962FE6A,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-B25E3799233C999DDB67F9CA,60f1b257b09c3f396462c3a5,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-moed-katan,REP-31125B4267884F819FD01857,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-C495340AA318DA297A37BAE2,60f1b259b09c3f396462c3d6,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-nazir,REP-F542D68FFFD4BA04AACBF345,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-1E108081C54BAC756E18A3E6,60f1b25db09c3f396462c445,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-nedarim,REP-F16E12D35087BA71F1643B8C,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-52282F7F40885616DB8C7413,60f1b261b09c3f396462c502,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-orlah,REP-0B05171026FAC707F8C299BB,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-AF87A47AABD43545B14D5C07,60f1b264b09c3f396462c560,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-peah,REP-2048CCDC789BAC7DF01F21BE,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-55571DBC423A6C65F769D4F3,60f1b268b09c3f396462c5cd,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-pesachim,REP-094F21F7F08751C3704CA07B,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-E5054C6532A1031314858964,60f1b26eb09c3f396462c67a,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-rosh-hashanah,REP-45EBA8B2E9225D3BDF40FF74,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-FED198D0F36D70BD93CECCD9,60f1b271b09c3f396462c6c3,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-sanhedrin,REP-2E6C495DFEC4F684DFFC39DC,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-B1CFA2A97FED398EC9E1D118,60f1b277b09c3f396462c776,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-shabbat,REP-01886042A32F534630C1B8FB,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-90047786FD233DE06ADBA13D,618363f3572f174534aea158,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-shekalim,REP-9B8706F00B7768629E4D4110,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-A01C129F6216ECDB02F6F2CE,6177f8173fef356dd9f8b8ed,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-sheviit,REP-9B6D3CE825F5A4C32D2768BE,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-85F3CC3EF3ECFFBDAFF9A6CB,60f1b287b09c3f396462c943,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-shevuot,REP-66A87CD1816D9114E703D24F,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-9D0CF0DAE76B42784E3DB71D,60f1b28bb09c3f396462c9b8,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-sotah,REP-A579A5083AF6BEC7A7800AA9,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-474780332FD9E0ABCD0B92B7,60f1b290b09c3f396462ca4b,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-sukkah,REP-64C7AC568135713B7EA7EAC6,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-49CBF85D4F9762332A3C977C,60f1b292b09c3f396462caae,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-taanit,REP-8F9298A17887A0F3CA1E4615,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-0432545A6890EA4DDBE411C2,60f1b296b09c3f396462caff,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-terumot,REP-1006F8DC4F813F804347A144,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-6CA4B02F65E3DABBDA8AC524,60f1b299b09c3f396462cb60,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
talmud/jerusalem-talmud-yevamot,REP-0688C159F256BB14273BA790,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-D616AFD854CE18B64296781C,60f1b2a2b09c3f396462cc7f,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
