work_id,credit_line,source_url,license_link
talmud/jerusalem-talmud-challah,"Provider metadata: Sefaria | Version witness: ESC006-V-D42DBF151A2C4E23C86BAE38 | Document OID: 60f1b231b09c3f396462bf34 | Title: Jerusalem Talmud Challah | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Challah%201?context=0&commentary=0,
talmud/jerusalem-talmud-demai,"Provider metadata: Sefaria | Version witness: ESC006-V-DE1A0BEA51FC469BB3D7874A | Document OID: 60f1b234b09c3f396462bf8d | Title: Jerusalem Talmud Demai | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Demai%201?context=0&commentary=0,
talmud/jerusalem-talmud-eruvin,"Provider metadata: Sefaria | Version witness: ESC006-V-DCC53AE48DA5B2BBE2866E24 | Document OID: 60f1b239b09c3f396462c04a | Title: Jerusalem Talmud Eruvin | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Eruvin%201?context=0&commentary=0,
talmud/jerusalem-talmud-gittin,"Provider metadata: Sefaria | Version witness: ESC006-V-BC73665511C245BCDC5127FE | Document OID: 60f1b23eb09c3f396462c0e1 | Title: Jerusalem Talmud Gittin | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Gittin%201?context=0&commentary=0,
talmud/jerusalem-talmud-horayot,"Provider metadata: Sefaria | Version witness: ESC006-V-DF23444125871779C571771A | Document OID: 60f1b240b09c3f396462c10a | Title: Jerusalem Talmud Horayot | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Horayot%201?context=0&commentary=0,
talmud/jerusalem-talmud-ketubot,"Provider metadata: Sefaria | Version witness: ESC006-V-2768CB51AEB05B7983A4759F | Document OID: 60f1b247b09c3f396462c1fd | Title: Jerusalem Talmud Ketubot | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Ketubot%201?context=0&commentary=0,
talmud/jerusalem-talmud-kiddushin,"Provider metadata: Sefaria | Version witness: ESC006-V-726C1F1D75A949A4FFF99D8A | Document OID: 60f1b24bb09c3f396462c254 | Title: Jerusalem Talmud Kiddushin | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Kiddushin%201?context=0&commentary=0,
talmud/jerusalem-talmud-kilayim,"Provider metadata: Sefaria | Version witness: ESC006-V-B38151F42573D81A7557EE91 | Document OID: 60f1b24fb09c3f396462c2c5 | Title: Jerusalem Talmud Kilayim | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Kilayim%201?context=0&commentary=0,
talmud/jerusalem-talmud-maaser-sheni,"Provider metadata: Sefaria | Version witness: ESC006-V-3FF66A5E5AE9E313B0538792 | Document OID: 60f1b251b09c3f396462c2f6 | Title: Jerusalem Talmud Maaser Sheni | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Maaser%20Sheni%201?context=0&commentary=0,
talmud/jerusalem-talmud-maasrot,"Provider metadata: Sefaria | Version witness: ESC006-V-54F75599E7B3E15C7D1031A5 | Document OID: 60f1b252b09c3f396462c31f | Title: Jerusalem Talmud Maasrot | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Maasrot%201?context=0&commentary=0,
talmud/jerusalem-talmud-makkot,"Provider metadata: Sefaria | Version witness: ESC006-V-E95CDEA5F99AD53BE7940A10 | Document OID: 60f1b254b09c3f396462c358 | Title: Jerusalem Talmud Makkot | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Makkot%201?context=0&commentary=0,
talmud/jerusalem-talmud-megillah,"Provider metadata: Sefaria | Version witness: ESC006-V-B25E3799233C999DDB67F9CA | Document OID: 60f1b257b09c3f396462c3a5 | Title: Jerusalem Talmud Megillah | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Megillah%201?context=0&commentary=0,
talmud/jerusalem-talmud-moed-katan,"Provider metadata: Sefaria | Version witness: ESC006-V-C495340AA318DA297A37BAE2 | Document OID: 60f1b259b09c3f396462c3d6 | Title: Jerusalem Talmud Moed Katan | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Moed%20Katan%201?context=0&commentary=0,
talmud/jerusalem-talmud-nazir,"Provider metadata: Sefaria | Version witness: ESC006-V-1E108081C54BAC756E18A3E6 | Document OID: 60f1b25db09c3f396462c445 | Title: Jerusalem Talmud Nazir | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Nazir%201?context=0&commentary=0,
talmud/jerusalem-talmud-nedarim,"Provider metadata: Sefaria | Version witness: ESC006-V-52282F7F40885616DB8C7413 | Document OID: 60f1b261b09c3f396462c502 | Title: Jerusalem Talmud Nedarim | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Nedarim%201?context=0&commentary=0,
talmud/jerusalem-talmud-orlah,"Provider metadata: Sefaria | Version witness: ESC006-V-AF87A47AABD43545B14D5C07 | Document OID: 60f1b264b09c3f396462c560 | Title: Jerusalem Talmud Orlah | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Orlah%201?context=0&commentary=0,
talmud/jerusalem-talmud-peah,"Provider metadata: Sefaria | Version witness: ESC006-V-55571DBC423A6C65F769D4F3 | Document OID: 60f1b268b09c3f396462c5cd | Title: Jerusalem Talmud Peah | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Peah%201?context=0&commentary=0,
talmud/jerusalem-talmud-pesachim,"Provider metadata: Sefaria | Version witness: ESC006-V-E5054C6532A1031314858964 | Document OID: 60f1b26eb09c3f396462c67a | Title: Jerusalem Talmud Pesachim | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Pesachim%201?context=0&commentary=0,
talmud/jerusalem-talmud-rosh-hashanah,"Provider metadata: Sefaria | Version witness: ESC006-V-FED198D0F36D70BD93CECCD9 | Document OID: 60f1b271b09c3f396462c6c3 | Title: Jerusalem Talmud Rosh Hashanah | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Rosh%20Hashanah%201?context=0&commentary=0,
talmud/jerusalem-talmud-sanhedrin,"Provider metadata: Sefaria | Version witness: ESC006-V-B1CFA2A97FED398EC9E1D118 | Document OID: 60f1b277b09c3f396462c776 | Title: Jerusalem Talmud Sanhedrin | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Sanhedrin%201?context=0&commentary=0,
talmud/jerusalem-talmud-shabbat,"Provider metadata: Sefaria | Version witness: ESC006-V-90047786FD233DE06ADBA13D | Document OID: 618363f3572f174534aea158 | Title: Jerusalem Talmud Shabbat | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Shabbat%201?context=0&commentary=0,
talmud/jerusalem-talmud-shekalim,"Provider metadata: Sefaria | Version witness: ESC006-V-A01C129F6216ECDB02F6F2CE | Document OID: 6177f8173fef356dd9f8b8ed | Title: Jerusalem Talmud Shekalim | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Shekalim%201?context=0&commentary=0,
talmud/jerusalem-talmud-sheviit,"Provider metadata: Sefaria | Version witness: ESC006-V-85F3CC3EF3ECFFBDAFF9A6CB | Document OID: 60f1b287b09c3f396462c943 | Title: Jerusalem Talmud Sheviit | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Sheviit%201?context=0&commentary=0,
talmud/jerusalem-talmud-shevuot,"Provider metadata: Sefaria | Version witness: ESC006-V-9D0CF0DAE76B42784E3DB71D | Document OID: 60f1b28bb09c3f396462c9b8 | Title: Jerusalem Talmud Shevuot | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Shevuot%201?context=0&commentary=0,
talmud/jerusalem-talmud-sotah,"Provider metadata: Sefaria | Version witness: ESC006-V-474780332FD9E0ABCD0B92B7 | Document OID: 60f1b290b09c3f396462ca4b | Title: Jerusalem Talmud Sotah | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Sotah%201?context=0&commentary=0,
talmud/jerusalem-talmud-sukkah,"Provider metadata: Sefaria | Version witness: ESC006-V-49CBF85D4F9762332A3C977C | Document OID: 60f1b292b09c3f396462caae | Title: Jerusalem Talmud Sukkah | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Sukkah%201?context=0&commentary=0,
talmud/jerusalem-talmud-taanit,"Provider metadata: Sefaria | Version witness: ESC006-V-0432545A6890EA4DDBE411C2 | Document OID: 60f1b296b09c3f396462caff | Title: Jerusalem Talmud Taanit | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/Jerusalem_Talmud_Taanit,
talmud/jerusalem-talmud-terumot,"Provider metadata: Sefaria | Version witness: ESC006-V-6CA4B02F65E3DABBDA8AC524 | Document OID: 60f1b299b09c3f396462cb60 | Title: Jerusalem Talmud Terumot | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Terumot%201?context=0&commentary=0,
talmud/jerusalem-talmud-yevamot,"Provider metadata: Sefaria | Version witness: ESC006-V-D616AFD854CE18B64296781C | Document OID: 60f1b2a2b09c3f396462cc7f | Title: Jerusalem Talmud Yevamot | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Yevamot%201?context=0&commentary=0,
talmud/jerusalem-talmud-yoma,"Provider metadata: Sefaria | Version witness: ESC006-V-C59712BFDCAE0FD989DCDB80 | Document OID: 60f1b2a6b09c3f396462cce6 | Title: Jerusalem Talmud Yoma | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Yoma%201?context=0&commentary=0,
tanakh/amos,Source: amos | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Amos%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Amos%201?context=0&commentary=0,
tanakh/daniel,Source: daniel | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Daniel%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Daniel%201?context=0&commentary=0,
tanakh/ecclesiastes,Source: ecclesiastes | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Ecclesiastes%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Ecclesiastes%201?context=0&commentary=0,
tanakh/esther,Source: esther | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Esther%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Esther%201?context=0&commentary=0,
tanakh/exodus,Source: exodus | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Exodus%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Exodus%201?context=0&commentary=0,
tanakh/ezra,Source: ezra | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Ezra%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Ezra%201?context=0&commentary=0,
tanakh/genesis,Source: genesis | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Genesis%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Genesis%201?context=0&commentary=0,
tanakh/gevia-kesef,"Source: Gevia Kesef | Version: Sefaria selected Hebrew version API: Hebrew text, New York, Ktav, 1982 | URL: https://www.nli.org.il/he/books/NNL_ALEPH000885949/NLI | License: CC-BY-NC",https://www.nli.org.il/he/books/NNL_ALEPH000885949/NLI,
tanakh/habakkuk,Source: habakkuk | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Habakkuk%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Habakkuk%201?context=0&commentary=0,
tanakh/haggai,Source: haggai | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Haggai%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Haggai%201?context=0&commentary=0,
tanakh/hosea,Source: hosea | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Hosea%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Hosea%201?context=0&commentary=0,
tanakh/i-chronicles,Source: i chronicles | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/I%20Chronicles%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/I%20Chronicles%201?context=0&commentary=0,
tanakh/i-kings,Source: i kings | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/I%20Kings%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/I%20Kings%201?context=0&commentary=0,
tanakh/i-samuel,Source: i samuel | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/I%20Samuel%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/I%20Samuel%201?context=0&commentary=0,
tanakh/ibn-ezra-on-exodus,"Source: ibn ezra on exodus | Version: Ibn Ezra's commentary on the Pentateuch, tran. and annot. by H. Norman Strickman and Arthur M. Silver. Menorah Pub., 1988-2004 | URL: https://www.sefaria.org/Ibn_Ezra_on_Exodus | License: CC-BY-NC",https://www.sefaria.org/Ibn_Ezra_on_Exodus,
tanakh/ibn-ezra-on-leviticus,"Source: ibn ezra on leviticus | Version: Ibn Ezra's commentary on the Pentateuch, tran. and annot. by H. Norman Strickman and Arthur M. Silver. Menorah Pub., 1988-2004 | URL: https://www.sefaria.org/Ibn_Ezra_on_Leviticus | License: CC-BY-NC",https://www.sefaria.org/Ibn_Ezra_on_Leviticus,
tanakh/ibn-ezra-on-numbers,"Source: ibn ezra on numbers | Version: Ibn Ezra's commentary on the Pentateuch, tran. and annot. by H. Norman Strickman and Arthur M. Silver. Menorah Pub., 1988-2004 | URL: https://www.sefaria.org/Ibn_Ezra_on_Numbers | License: CC-BY-NC",https://www.sefaria.org/Ibn_Ezra_on_Numbers,
tanakh/ii-chronicles,Source: ii chronicles | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/II%20Chronicles%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/II%20Chronicles%201?context=0&commentary=0,
tanakh/ii-kings,Source: ii kings | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/II%20Kings%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/II%20Kings%201?context=0&commentary=0,
tanakh/ii-samuel,Source: ii samuel | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/II%20Samuel%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/II%20Samuel%201?context=0&commentary=0,
tanakh/isaiah,Source: isaiah | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Isaiah%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Isaiah%201?context=0&commentary=0,
tanakh/jeremiah,Source: jeremiah | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Jeremiah%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Jeremiah%201?context=0&commentary=0,
tanakh/job,Source: job | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Job%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Job%201?context=0&commentary=0,
tanakh/joel,Source: joel | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Joel%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Joel%201?context=0&commentary=0,
tanakh/jonah,Provider metadata: Sefaria | Version witness: ESC006-V-E363990837570A1C7D05AB66 | Document OID: 5ffdb390da6914b97f61e21d | Title: Jonah | Version: Miqra according to the Masorah | Source: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,https://www.sefaria.org/api/texts/Jonah%201?context=0&commentary=0,
tanakh/joshua,Source: joshua | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Joshua%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Joshua%201?context=0&commentary=0,
tanakh/judges,Source: judges | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Judges%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Judges%201?context=0&commentary=0,
tanakh/lamentations,Source: lamentations | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Lamentations%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Lamentations%201?context=0&commentary=0,
tanakh/leviticus,Source: leviticus | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Leviticus%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Leviticus%201?context=0&commentary=0,
tanakh/malachi,Source: malachi | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Malachi%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Malachi%201?context=0&commentary=0,
tanakh/malbim-ayelet-hashachar,Source: Malbim Ayelet HaShachar | Version: Wikisource Edition | URL: https://he.wikisource.org/wiki/%D7%90%D7%99%D7%9C%D7%AA_%D7%94%D7%A9%D7%97%D7%A8_(%D7%9E%D7%9C%D7%91%D7%99%22%D7%9D) | License: CC-BY-SA via Hebrew Wikisource footer signal,https://he.wikisource.org/wiki/%D7%90%D7%99%D7%9C%D7%AA_%D7%94%D7%A9%D7%97%D7%A8_(%D7%9E%D7%9C%D7%91%D7%99%22%D7%9D),https://creativecommons.org/licenses/by-sa/4.0/
tanakh/micah,Source: micah | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Micah%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Micah%201?context=0&commentary=0,
tanakh/nahum,Source: nahum | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Nahum%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Nahum%201?context=0&commentary=0,
tanakh/nehemiah,Source: nehemiah | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Nehemiah%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Nehemiah%201?context=0&commentary=0,
tanakh/numbers,Source: numbers | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Numbers%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Numbers%201?context=0&commentary=0,
tanakh/obadiah,Source: obadiah | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Obadiah%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Obadiah%201?context=0&commentary=0,
tanakh/onkelos-deuteronomy,"Provider metadata: Sefaria | Version witness: ESC006-V-CEAC30036ED4BCCFCEC83D9F | Document OID: 5d1b431f944a65001813b685 | Title: Onkelos Deuteronomy | Version: Sifsei Chachomim Chumash, Metsudah Publications, 2009 | Source: https://www.nli.org.il/he/books/NNL_ALEPH002691623 | License: CC-BY-NC",https://www.sefaria.org/api/texts/Onkelos%20Deuteronomy%201?context=0&commentary=0,
tanakh/onkelos-exodus,"Provider metadata: Sefaria | Version witness: ESC006-V-66F775D34830E9374B5B4895 | Document OID: 5d1b654a944a65015de513be | Title: Onkelos Exodus | Version: Sifsei Chachomim Chumash, Metsudah Publications, 2009 | Source: https://www.nli.org.il/he/books/NNL_ALEPH002691623 | License: CC-BY-NC",https://www.sefaria.org/api/texts/Onkelos%20Exodus%201?context=0&commentary=0,
tanakh/onkelos-genesis,"Provider metadata: Sefaria | Version witness: ESC006-V-CDF771C5D770576743EB1C27 | Document OID: 5d1b8122944a65018f2891af | Title: Onkelos Genesis | Version: Sifsei Chachomim Chumash, Metsudah Publications, 2009 | Source: https://www.nli.org.il/he/books/NNL_ALEPH002691623 | License: CC-BY-NC",https://www.sefaria.org/api/texts/Onkelos%20Genesis%201?context=0&commentary=0,
tanakh/onkelos-leviticus,"Provider metadata: Sefaria | Version witness: ESC006-V-3259FE238A29FC3E5E14F82D | Document OID: 5d1b5363cf461c0018433179 | Title: Onkelos Leviticus | Version: Sifsei Chachomim Chumash, Metsudah Publications, 2009 | Source: https://www.nli.org.il/he/books/NNL_ALEPH002691623 | License: CC-BY-NC",https://www.sefaria.org/api/texts/Onkelos%20Leviticus%201?context=0&commentary=0,
tanakh/onkelos-numbers,"Provider metadata: Sefaria | Version witness: ESC006-V-D87374C3AD16B8DD07D1E091 | Document OID: 5d1b4a722bd0ef0018d79be4 | Title: Onkelos Numbers | Version: Sifsei Chachomim Chumash, Metsudah Publications, 2009 | Source: https://www.nli.org.il/he/books/NNL_ALEPH002691623 | License: CC-BY-NC",https://www.sefaria.org/api/texts/Onkelos%20Numbers%201?context=0&commentary=0,
tanakh/penei-david,Provider metadata: Sefaria | Version witness: ESC006-V-D831F0A8D644DFC89A43582D | Document OID: 57babbecd6e4a94f86e87230 | Title: Penei David | Version: Penei David -- Torat Emet | Source: http://www.toratemetfreeware.com/online/f_01917.html | License: CC-BY,https://www.sefaria.org/api/texts/Penei%20David%2C%20Title%20Page%201?context=0&commentary=0,
tanakh/proverbs,Source: proverbs | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Proverbs%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Proverbs%201?context=0&commentary=0,
