"work_id","work_title","source_ref","anchor_id","translation","translator_notes","status"
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:19","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-19","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:20","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-20","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:21","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-21","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Isru Chag 1:1:1","shaar-hakavanot-sermons-on-isru-chag-sermons-on-isru-chag-1-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Isru Chag 1:1:2","shaar-hakavanot-sermons-on-isru-chag-sermons-on-isru-chag-1-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Passover 1:1","shaar-hakavanot-sermons-on-passover-sermons-on-passover-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Passover 1:2","shaar-hakavanot-sermons-on-passover-sermons-on-passover-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Passover 1:3","shaar-hakavanot-sermons-on-passover-sermons-on-passover-1-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Passover 1:4","shaar-hakavanot-sermons-on-passover-sermons-on-passover-1-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Passover 1:5","shaar-hakavanot-sermons-on-passover-sermons-on-passover-1-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Passover 1:6","shaar-hakavanot-sermons-on-passover-sermons-on-passover-1-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Passover 1:7","shaar-hakavanot-sermons-on-passover-sermons-on-passover-1-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Passover 1:8","shaar-hakavanot-sermons-on-passover-sermons-on-passover-1-8","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Passover 1:9","shaar-hakavanot-sermons-on-passover-sermons-on-passover-1-9","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Shavuot:1","shaar-hakavanot-sermons-on-the-festival-of-shavuot-sermons-on-the-festival-of-shavuot-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Shavuot:2","shaar-hakavanot-sermons-on-the-festival-of-shavuot-sermons-on-the-festival-of-shavuot-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Shavuot:3","shaar-hakavanot-sermons-on-the-festival-of-shavuot-sermons-on-the-festival-of-shavuot-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Shavuot:4","shaar-hakavanot-sermons-on-the-festival-of-shavuot-sermons-on-the-festival-of-shavuot-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Shavuot:5","shaar-hakavanot-sermons-on-the-festival-of-shavuot-sermons-on-the-festival-of-shavuot-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Shavuot:6","shaar-hakavanot-sermons-on-the-festival-of-shavuot-sermons-on-the-festival-of-shavuot-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Shavuot:7","shaar-hakavanot-sermons-on-the-festival-of-shavuot-sermons-on-the-festival-of-shavuot-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Shavuot:8","shaar-hakavanot-sermons-on-the-festival-of-shavuot-sermons-on-the-festival-of-shavuot-8","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Shavuot:9","shaar-hakavanot-sermons-on-the-festival-of-shavuot-sermons-on-the-festival-of-shavuot-9","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Shavuot:10","shaar-hakavanot-sermons-on-the-festival-of-shavuot-sermons-on-the-festival-of-shavuot-10","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Shavuot:11","shaar-hakavanot-sermons-on-the-festival-of-shavuot-sermons-on-the-festival-of-shavuot-11","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Shavuot:12","shaar-hakavanot-sermons-on-the-festival-of-shavuot-sermons-on-the-festival-of-shavuot-12","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Shavuot:13","shaar-hakavanot-sermons-on-the-festival-of-shavuot-sermons-on-the-festival-of-shavuot-13","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Shavuot:14","shaar-hakavanot-sermons-on-the-festival-of-shavuot-sermons-on-the-festival-of-shavuot-14","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:1","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:2","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:3","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:4","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:5","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:6","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:7","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:8","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-8","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:9","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-9","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:10","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-10","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:11","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-11","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:12","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-12","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:13","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-13","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:14","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-14","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah Introduction:15","shaar-hakavanot-sermons-on-rosh-hashanah-introduction-sermons-on-rosh-hashanah-introduction-15","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah 1:1:1","shaar-hakavanot-sermons-on-rosh-hashanah-sermons-on-rosh-hashanah-1-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah 1:1:2","shaar-hakavanot-sermons-on-rosh-hashanah-sermons-on-rosh-hashanah-1-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah 1:1:3","shaar-hakavanot-sermons-on-rosh-hashanah-sermons-on-rosh-hashanah-1-1-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah 1:1:4","shaar-hakavanot-sermons-on-rosh-hashanah-sermons-on-rosh-hashanah-1-1-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah 1:1:5","shaar-hakavanot-sermons-on-rosh-hashanah-sermons-on-rosh-hashanah-1-1-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah 1:1:6","shaar-hakavanot-sermons-on-rosh-hashanah-sermons-on-rosh-hashanah-1-1-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah 1:1:7","shaar-hakavanot-sermons-on-rosh-hashanah-sermons-on-rosh-hashanah-1-1-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah 1:1:8","shaar-hakavanot-sermons-on-rosh-hashanah-sermons-on-rosh-hashanah-1-1-8","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah 1:1:9","shaar-hakavanot-sermons-on-rosh-hashanah-sermons-on-rosh-hashanah-1-1-9","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Hashanah 1:1:10","shaar-hakavanot-sermons-on-rosh-hashanah-sermons-on-rosh-hashanah-1-1-10","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Yom Kippur Introduction:1","shaar-hakavanot-sermons-on-yom-kippur-introduction-sermons-on-yom-kippur-introduction-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Yom Kippur Introduction:2","shaar-hakavanot-sermons-on-yom-kippur-introduction-sermons-on-yom-kippur-introduction-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Yom Kippur Introduction:3","shaar-hakavanot-sermons-on-yom-kippur-introduction-sermons-on-yom-kippur-introduction-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Yom Kippur Introduction:4","shaar-hakavanot-sermons-on-yom-kippur-introduction-sermons-on-yom-kippur-introduction-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Yom Kippur Introduction:5","shaar-hakavanot-sermons-on-yom-kippur-introduction-sermons-on-yom-kippur-introduction-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Yom Kippur Introduction:6","shaar-hakavanot-sermons-on-yom-kippur-introduction-sermons-on-yom-kippur-introduction-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Yom Kippur Introduction:7","shaar-hakavanot-sermons-on-yom-kippur-introduction-sermons-on-yom-kippur-introduction-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Yom Kippur Introduction:8","shaar-hakavanot-sermons-on-yom-kippur-introduction-sermons-on-yom-kippur-introduction-8","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Yom Kippur 1:1","shaar-hakavanot-sermons-on-yom-kippur-sermons-on-yom-kippur-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Yom Kippur 1:2","shaar-hakavanot-sermons-on-yom-kippur-sermons-on-yom-kippur-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Yom Kippur 1:3","shaar-hakavanot-sermons-on-yom-kippur-sermons-on-yom-kippur-1-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Yom Kippur 1:4","shaar-hakavanot-sermons-on-yom-kippur-sermons-on-yom-kippur-1-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Yom Kippur 1:5","shaar-hakavanot-sermons-on-yom-kippur-sermons-on-yom-kippur-1-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Sukkot 1:1","shaar-hakavanot-sermons-on-the-festival-of-sukkot-sermons-on-the-festival-of-sukkot-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Sukkot 1:2","shaar-hakavanot-sermons-on-the-festival-of-sukkot-sermons-on-the-festival-of-sukkot-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Sukkot 1:3","shaar-hakavanot-sermons-on-the-festival-of-sukkot-sermons-on-the-festival-of-sukkot-1-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Sukkot 1:4","shaar-hakavanot-sermons-on-the-festival-of-sukkot-sermons-on-the-festival-of-sukkot-1-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Sukkot 1:5","shaar-hakavanot-sermons-on-the-festival-of-sukkot-sermons-on-the-festival-of-sukkot-1-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Sukkot 1:6","shaar-hakavanot-sermons-on-the-festival-of-sukkot-sermons-on-the-festival-of-sukkot-1-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Sukkot 1:7","shaar-hakavanot-sermons-on-the-festival-of-sukkot-sermons-on-the-festival-of-sukkot-1-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Sukkot 1:8","shaar-hakavanot-sermons-on-the-festival-of-sukkot-sermons-on-the-festival-of-sukkot-1-8","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Sukkot 1:9","shaar-hakavanot-sermons-on-the-festival-of-sukkot-sermons-on-the-festival-of-sukkot-1-9","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Sukkot 1:10","shaar-hakavanot-sermons-on-the-festival-of-sukkot-sermons-on-the-festival-of-sukkot-1-10","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Hanukkah:1","shaar-hakavanot-sermons-on-the-festival-of-hanukkah-sermons-on-the-festival-of-hanukkah-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Hanukkah:2","shaar-hakavanot-sermons-on-the-festival-of-hanukkah-sermons-on-the-festival-of-hanukkah-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Hanukkah:3","shaar-hakavanot-sermons-on-the-festival-of-hanukkah-sermons-on-the-festival-of-hanukkah-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Hanukkah:4","shaar-hakavanot-sermons-on-the-festival-of-hanukkah-sermons-on-the-festival-of-hanukkah-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Hanukkah:5","shaar-hakavanot-sermons-on-the-festival-of-hanukkah-sermons-on-the-festival-of-hanukkah-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Hanukkah:6","shaar-hakavanot-sermons-on-the-festival-of-hanukkah-sermons-on-the-festival-of-hanukkah-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Hanukkah:7","shaar-hakavanot-sermons-on-the-festival-of-hanukkah-sermons-on-the-festival-of-hanukkah-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Hanukkah:8","shaar-hakavanot-sermons-on-the-festival-of-hanukkah-sermons-on-the-festival-of-hanukkah-8","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Purim:1","shaar-hakavanot-sermons-on-the-festival-of-purim-sermons-on-the-festival-of-purim-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Purim:2","shaar-hakavanot-sermons-on-the-festival-of-purim-sermons-on-the-festival-of-purim-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Purim:3","shaar-hakavanot-sermons-on-the-festival-of-purim-sermons-on-the-festival-of-purim-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Purim:4","shaar-hakavanot-sermons-on-the-festival-of-purim-sermons-on-the-festival-of-purim-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Purim:5","shaar-hakavanot-sermons-on-the-festival-of-purim-sermons-on-the-festival-of-purim-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Purim:6","shaar-hakavanot-sermons-on-the-festival-of-purim-sermons-on-the-festival-of-purim-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Purim:7","shaar-hakavanot-sermons-on-the-festival-of-purim-sermons-on-the-festival-of-purim-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Festival of Purim:8","shaar-hakavanot-sermons-on-the-festival-of-purim-sermons-on-the-festival-of-purim-8","","",""
