work_id,work_title,token_index_id,chunk_id,clicked_surface_form,normalized_form,lexical_status,match_method,occurrence_count,lexicon_entry_id,surface_renderings,exported_statuses,exported_rendering_options,exported_source_names,exported_source_ids,exported_licenses,exported_claim_count,best_confidence,safe_min_confidence,safe_max_confidence,safe_export_status,safe_export_statuses,safe_export_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes,not_a_translation
orot,Orot,tok-40d12d8f0996,chunk-004,ירד,ירד,matched,direct,7,lex-152b355d3300,,Potential,to descend (literally | to go downwards | conventionally to a lower region | as the shore | a boundary | the enemy | etc. | figuratively | Jered | the name of an antediluvian | and of an Israelite | Jared. | to tread in pieces | i.e. (figuratively) to conquer | (specifically) to overlay | spend | spread | subdue. | to tread down | i.e. subjugate | specifically | to crumble off | (come to | make to) have dominion | prevail against | reign,OpenScriptures morphHB | OpenScriptures HebrewLexicon,H3381 | H3382 | H7286 | H7287,CC BY 4.0,4,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-f4c0f7e80388,chunk-016,ירדה,ירדה,matched,direct,5,lex-dba83736af71,,Potential,to descend (literally | to go downwards | conventionally to a lower region | as the shore | a boundary | the enemy | etc. | figuratively,OpenScriptures morphHB,H3381,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-4049b3a185a9,chunk-004,ירדו,ירדו,matched,direct,1,lex-bee5b0ab7ecd,,Potential,to descend (literally | to go downwards | conventionally to a lower region | as the shore | a boundary | the enemy | etc. | figuratively | to tread down | i.e. subjugate | specifically | to crumble off | (come to | make to) have dominion | prevail against | reign,OpenScriptures morphHB,H3381 | H7287,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-ed073190f747,chunk-015,ירדופו,ירדופו,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-949ae77509d8,chunk-009,ירדת,ירדת,matched,direct,1,lex-cff25eea78a8,,Strict Hebrew,to descend (literally | to go downwards | conventionally to a lower region | as the shore | a boundary | the enemy | etc. | figuratively,OpenScriptures morphHB,H3381,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,to descend (literally | to go downwards | conventionally to a lower region | as the shore | a boundary | the enemy | etc. | figuratively,OpenScriptures morphHB,H3381,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-c6869fe460ea,chunk-013,ירהב,ירהב,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-6101a11b07ce,chunk-006,ירו,ירו,matched,direct,1,lex-a2030e5a9ed9,,Potential,properly | to flow as water (i.e. to rain) | transitively | to lay | throw (especially an arrow | i.e. to shoot ) | figuratively | to point out (as if by aiming the finger) | to slake the thirst (occasionally of other appetites) | bathe | make drunk | (take the) fill | satiate | (abundantly) satisfy | soak | water (abundantly).,OpenScriptures morphHB,H3384 | H7301,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-df42bb346116,chunk-015,ירוד,ירוד,matched,direct,1,lex-kaikki-9852193635ff,,Potential,"To go down, descend. | To go down, decline, decrease. | To emigrate from Israel, or (humorous) from another country. | To get out of a vehicle. | lesser, inferior, of low or poor quality, inadequate, insufficient",Wiktionary via Kaikki,kaikki-f17fa3bf658d | kaikki-ae750ddb8ba3,CC BY-SA 4.0 / GFDL,2,52,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-fb8f87c32eb0,chunk-016,ירודות,ירודות,matched,direct,1,lex-kaikki-2b018635e93f,,Potential,"lesser, inferior, of low or poor quality, inadequate, insufficient",Wiktionary via Kaikki,kaikki-ae750ddb8ba3,CC BY-SA 4.0 / GFDL,1,52,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-6ec5e6d76de1,chunk-007,ירומו,ירומו,matched,direct,1,lex-8b86f8a48d40,,Strict Hebrew | Potential,to be deceived,Wikidata Lexeme,L218758,CC0,3,93,60,93,safe_options_min60,Strict Hebrew,to be deceived,Wikidata Lexeme,L218758,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-dcf351f709c5,chunk-014,"ירומו""","ירומו""",unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-30e09116f95a,chunk-003,ירומם,ירוממ,matched,direct,1,lex-f723dc5812ef,,Potential,to be high actively | to rise | raise (in various applications | literally | figuratively) | bring up | exalt (self) | extol,OpenScriptures morphHB,H7311,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-07c8ec9373c6,chunk-000,ירוץ,ירוצ,matched,direct,1,lex-95fddda82cbf,,Potential,to run (for whatever reason | especially to rush ) | break down | divide speedily | footman | guard | bring hastily | (make) run (away | to crack in pieces | literally | figuratively | break | bruise | crush | discourage | oppress,OpenScriptures HebrewLexicon | OpenScriptures morphHB,H7323 | H7533,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-e8198e6feb51,chunk-015,ירוצו,ירוצו,matched,direct,2,lex-9a7123896755,,Potential,to run (for whatever reason | especially to rush ) | break down | divide speedily | footman | guard | bring hastily | (make) run (away,OpenScriptures HebrewLexicon,H7323,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-ce22fd13c1e9,chunk-013,ירושה,ירושה,matched,direct,1,lex-8fd9f0909e70,,Strict Hebrew | Potential,"inheritance, practice of passing on property upon the death of individuals | inheritance",Wikidata Lexeme,L65636,CC0,2,93,60,93,safe_options_min60,Strict Hebrew,"inheritance, practice of passing on property upon the death of individuals | inheritance",Wikidata Lexeme,L65636,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-052b40026e35,chunk-000,ירושלים,ירושלימ,matched,direct,2,lex-ae2fd046a989,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-d642677c5a50,chunk-014,"ירושלים""","ירושלימ""",unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-dddfcdde9017,chunk-014,ירושלמי,ירושלמי,matched,direct,1,lex-a4ea03bb2443,,Strict Hebrew,"Jerusalemi, a person living in Jerusalem | Jerusalemites",Wikidata Lexeme,L65637,CC0,1,93,60,93,safe_options_min60,Strict Hebrew,"Jerusalemi, a person living in Jerusalem | Jerusalemites",Wikidata Lexeme,L65637,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-90f24b8212b7,chunk-009,ירושתה,ירושתה,matched,direct,1,lex-1485f6221305,,Strict Hebrew,"inheritance, practice of passing on property upon the death of individuals | inheritance",Wikidata Lexeme,L65636,CC0,1,93,60,93,safe_options_min60,Strict Hebrew,"inheritance, practice of passing on property upon the death of individuals | inheritance",Wikidata Lexeme,L65636,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-643e390380bc,chunk-006,ירושתו,ירושתו,matched,direct,1,lex-ccc20da8e5a7,,Strict Hebrew,"inheritance, practice of passing on property upon the death of individuals | inheritance",Wikidata Lexeme,L65636,CC0,1,93,60,93,safe_options_min60,Strict Hebrew,"inheritance, practice of passing on property upon the death of individuals | inheritance",Wikidata Lexeme,L65636,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-f6555bbfa605,chunk-016,ירחק,ירחק,matched,direct,1,lex-290da6edf52e,,Potential,to widen (in any direction) | i.e. (intransitively) recede | (transitively) remove (literally | figuratively | of place | relation) | (a- | be,OpenScriptures morphHB,H7368,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-6cfd6434ece3,chunk-007,ירחש,ירחש,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-ba0d1d755dee,chunk-012,ירידה,ירידה,matched,direct,2,lex-e5ddba52862e,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-cb9a960834b9,chunk-013,ירידותיה,ירידותיה,matched,direct,1,lex-0eb0d20a845d,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-cf12aca0ec51,chunk-013,ירידת,ירידת,matched,direct,2,lex-30ee39fd254b,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-b12104ffc6ab,chunk-011,ירידתה,ירידתה,matched,direct,2,lex-b983f768303a,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-c861faa021f7,chunk-013,ירידתם,ירידתמ,matched,direct,1,lex-b1be74516728,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-f3cf4aff083f,chunk-016,ירידתנו,ירידתנו,matched,direct,1,lex-b735699b7550,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-5a5c23a6edfd,chunk-006,ירכה,ירכה,matched,direct,1,lex-b61b2d06dd63,,Potential,the thigh (from its fleshy softness) | by euphemistically the generative parts | figuratively | a shank | flank | side | × body | loins | properly | the flank | but used only figuratively | the rear | recess | border | coast | part,OpenScriptures morphHB | OpenScriptures HebrewLexicon,H3409 | H3411,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-2537b74f2192,chunk-002,ירכנו,ירכנו,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-0d40de79e887,chunk-000,ירמיהו,ירמיהו,matched,direct,3,lex-2a5fdb88687b,,Potential,Jirmejah | the name of eight | nine Israelites | Jeremiah.,OpenScriptures morphHB,H3414,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-a69474488407,chunk-011,ירמס,ירמס,matched,direct,1,lex-cf6fc4841277,,Strict Hebrew,to tread upon (as a potter | in walking | abusively) | oppressor | stamp upon | trample (under feet) | tread (down | upon).,OpenScriptures morphHB,H7429,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,to tread upon (as a potter | in walking | abusively) | oppressor | stamp upon | trample (under feet) | tread (down | upon).,OpenScriptures morphHB,H7429,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-f6c2526d23a0,chunk-016,ירננו,ירננו,matched,direct,2,lex-9e0a418ccc35,,Potential,properly | to creak ( | emit a stridulous sound) | i.e. to shout (usually for joy) | aloud for joy | cry out | be joyful (greatly | make to) rejoice,OpenScriptures morphHB,H7442,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-162309913fc6,chunk-001,"ירננו""","ירננו""",unmatched,unmatched,2,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-fdd3c2b96fd5,chunk-017,ירעה,ירעה,matched,direct,1,lex-ee7cc46cb555,,Strict Hebrew | Potential,to guide,Wikidata Lexeme,L219014,CC0,3,93,60,93,safe_options_min60,Strict Hebrew,to guide,Wikidata Lexeme,L219014,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-6c7d832c2846,chunk-007,ירעו,ירעו,matched,direct,1,lex-137207bbd3b2,,Strict Hebrew | Potential,to guide,Wikidata Lexeme,L219014,CC0,4,93,60,93,safe_options_min60,Strict Hebrew,to guide,Wikidata Lexeme,L219014,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-d308db72d934,chunk-014,ירעשו,ירעשו,matched,direct,1,lex-d5cba6490b3b,,Potential,to undulate (as the earth | the sky | etc. | also a field of grain) | particularly through fear | specifically | to spring (as a locust) | make afraid,OpenScriptures morphHB,H7493,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-c50098e3c392,chunk-013,ירפא,ירפא,matched,direct,2,lex-3ecc4aef7a8f,,Potential,properly | to mend (by stitching) | i.e. (figuratively) to cure | cure | (cause to) heal | physician | repair | × thoroughly,OpenScriptures morphHB,H7495,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-2edf8fe003cc,chunk-003,ירצה,ירצה,matched,direct,4,lex-cd4360dcae53,,Potential,to satisfy/please | to be pleased with | specifically | to satisfy a debt | (be) accept(-able) | accomplish | set affection | approve | consent with,Wikidata Lexeme | OpenScriptures morphHB,L218907 | H7521,CC0 | CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
