work_id,work_title,token_index_id,chunk_id,clicked_surface_form,normalized_form,lexical_status,match_method,occurrence_count,safe_min_confidence,safe_max_confidence,safe_export_status,safe_export_statuses,safe_export_rendering_options,safe_source_names,safe_source_ids,safe_licenses,best_confidence_any_public_claim,all_exported_statuses,all_exported_rendering_options,all_exported_licenses,notes,not_a_translation
aggadat-bereshit,Aggadat Bereshit,tok-bb3ed1b749f1,aggadat-bereshit-006,גיהנם,גיהנמ,unmatched,unmatched,5,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-5cc5367c4aa7,aggadat-bereshit-003,גילה,גילה,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,joy | rejoicing.,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-d8923ec6d6ee,aggadat-bereshit-007,גילוי,גילוי,matched,direct,1,60,93,safe_options_min60,Strict Hebrew,discovery/revelation,Wikidata Lexeme,L64507,CC0,93,Strict Hebrew,discovery/revelation,CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-56816d1e0e0d,aggadat-bereshit-002,גימטריא,גימטריא,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-e741a8715fac,aggadat-bereshit-007,גלוי,גלוי,matched,direct,2,60,0,no_safe_option_min60,,,,,,65,Potential,manifest/obvious | discovery/revelation | to denude (especially in a disgraceful sense) | by implication | to exile (captives being usually stripped) | figuratively | to reveal | advertise | appear | bewray,CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-327517c929a1,aggadat-bereshit-001,גלות,גלות,matched,direct,1,60,93,safe_options_min60,Strict Hebrew,"exile, event by which a person is forced away from home | exile",Wikidata Lexeme,L64534,CC0,93,Strict Hebrew | Potential,"exile, event by which a person is forced away from home | exile",CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-2924f00f5877,aggadat-bereshit-001,גליות,גליות,matched,direct,1,60,0,matched_no_public_claim_exported,,,,,,0,,,,"Token is matched internally, but no public source-backed rendering row was exported.",true
aggadat-bereshit,Aggadat Bereshit,tok-7d393d8f95d3,aggadat-bereshit-004,גלילי,גלילי,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-24c66c97413e,aggadat-bereshit-001,גלית,גלית,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-1814af1b1d09,aggadat-bereshit-000,גליתי,גליתי,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-ca24af9db5a6,aggadat-bereshit-006,גלעד,גלעד,unmatched,unmatched,3,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-ee7cb515250d,aggadat-bereshit-008,גם,גמ,matched,direct,38,60,95,safe_options_min60,Strict Hebrew,properly | assemblage | used only adverbially also | even | yea | though | often repeated as correl. both ... and | again,OpenScriptures HebrewLexicon,H1571,CC BY 4.0,95,Strict Hebrew,properly | assemblage | used only adverbially also | even | yea | though | often repeated as correl. both ... and | again,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-6a5194dabb69,aggadat-bereshit-003,גמול,גמול,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-9283f9759547,aggadat-bereshit-004,גמור,גמור,matched,direct,2,60,0,matched_no_public_claim_exported,,,,,,0,,,,"Token is matched internally, but no public source-backed rendering row was exported.",true
aggadat-bereshit,Aggadat Bereshit,tok-2907a6f48710,aggadat-bereshit-001,גמל,גמל,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-cfa1467369a6,aggadat-bereshit-007,גמלים,גמלימ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-8ee9e6533eb1,aggadat-bereshit-004,גמלתהו,גמלתהו,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-e12864e3561e,aggadat-bereshit-007,גן,גנ,matched,direct,5,60,95,safe_options_min60,Strict Hebrew,a garden (as fenced) | garden.,OpenScriptures HebrewLexicon,H1588,CC BY 4.0,95,Strict Hebrew,a garden (as fenced) | garden.,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-f18d56e29b06,aggadat-bereshit-008,גנבה,גנבה,unmatched,unmatched,3,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-8b62ec1bb5ce,aggadat-bereshit-004,גנבת,גנבת,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-7d6c3f3ee561,aggadat-bereshit-004,גנותו,גנותו,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-6a6a645dae91,aggadat-bereshit-003,גער,גער,unmatched,unmatched,3,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-236a38231e57,aggadat-bereshit-001,גפן,גפנ,matched,direct,4,60,93,safe_options_min60,Strict Hebrew,"Vitis, genus of plants | Vitis",Wikidata Lexeme,L64566,CC0,93,Strict Hebrew | Potential,"Vitis, genus of plants | Vitis",CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-584b8a703ab4,aggadat-bereshit-002,גפרית,גפרית,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-9a3f43add079,aggadat-bereshit-005,גר,גר,unmatched,unmatched,9,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-80dbfa586ef1,aggadat-bereshit-004,גרוע,גרוע,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-5f0541cc9d13,aggadat-bereshit-003,גרים,גרימ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-5b96a15255ec,aggadat-bereshit-003,גרם,גרמ,matched,direct,8,60,0,no_safe_option_min60,,,,,,65,Potential,"gram, unit of mass 1/1000th of a kilogram | gram | (causative) to bone | i.e. denude (by extensive | craunch) the bones | gnaw the bones | break. | a bone (as the skeleton of the body) | hence | self | i.e. (figuratively) very | bone | strong | top. | a bone | bone.",CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-6454bdccc75f,aggadat-bereshit-003,גרמה,גרמה,matched,direct,1,60,0,matched_no_public_claim_exported,,,,,,0,,,,"Token is matched internally, but no public source-backed rendering row was exported.",true
aggadat-bereshit,Aggadat Bereshit,tok-736864fb2d1f,aggadat-bereshit-003,גרמו,גרמו,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-5a92b8dec701,aggadat-bereshit-003,גרפם,גרפמ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-832ec6af374d,aggadat-bereshit-004,גרר,גרר,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-657e54c8df03,aggadat-bereshit-003,גרש,גרש,matched,direct,3,60,0,no_safe_option_min60,,,,,,65,Potential,geresh | a kernel (collectively) | i.e. grain | beaten corn. | to drive out from a possession | especially to expatriate | divorce | cast up (out) | divorced (woman) | drive away (forth | out) | expel | produce (as if expelled) | put forth.,CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-898d603bc7c5,aggadat-bereshit-004,גרשך,גרשכ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-1a7f46c968f4,aggadat-bereshit-000,גרתי,גרתי,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-69f0c9ba9eba,aggadat-bereshit-003,גשמים,גשמימ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-e1fb44cc7cb2,aggadat-bereshit-007,ד,ד,matched,direct,135,60,0,no_safe_option_min60,,,,,,52,Potential,"Dalet, daleth: the fourth letter of the Hebrew alphabet, after ג and before ה. | The numeral 4 in Hebrew numbering.",CC BY-SA 4.0 / GFDL,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-68f379bbd206,aggadat-bereshit-003,ד׳,ד׳,matched,direct,7,60,92,safe_options_min60,Strict Hebrew,the Name | YHWH | God,Curated lexical entry,lex-yhwh-h3068,source metadata incomplete,92,Strict Hebrew,the Name | YHWH | God,source metadata incomplete,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-58fe053e5ad3,aggadat-bereshit-003,ד״א,ד״א,matched,project_midrash_formula,191,60,99,safe_options_min60,Strict Hebrew,another interpretation | another matter,Project-authored Midrash/Aggadah formula table,project-midrash-formula:davar-acher,project-authored / CC0,99,Strict Hebrew,another interpretation | another matter,project-authored / CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-9717b1089e24,aggadat-bereshit-005,דארעא,דארעא,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-b360ebe46c9b,aggadat-bereshit-006,דבורה,דבורה,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-c4113e52c005,aggadat-bereshit-006,דבר,דבר,matched,direct,73,60,95,safe_options_min60,Strict Hebrew,thing | matter | word,OpenScriptures morphHB,H1697,CC BY 4.0,95,Potential | Strict Hebrew,thing | matter | word,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-dfa4f8397b66,aggadat-bereshit-007,דברה,דברה,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-cee5a9d693dc,aggadat-bereshit-007,דברו,דברו,matched,direct,4,60,0,no_safe_option_min60,,,,,,65,Potential,perhaps properly | to arrange | but used figuratively (of words) | to speak | rarely (in a destructive sense) to subdue | answer | appoint | bid | a word | by implication | a matter (as spoken of) | thing | adverbially | a cause | act | advice,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-a5c9013c3fa4,aggadat-bereshit-005,דברי,דברי,matched,direct,10,60,93,safe_options_min60,Strict Hebrew,thing | entity,Wikidata Lexeme,L64626,CC0,93,Strict Hebrew | Potential,thing | entity,CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-0973ca72bb3a,aggadat-bereshit-000,דבריהם,דבריהמ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-38a3c054961d,aggadat-bereshit-001,דבריו,דבריו,matched,direct,5,60,95,safe_options_min60,Strict Hebrew,a word | by implication | a matter (as spoken of) | thing | adverbially | a cause | act | advice,OpenScriptures morphHB,H1697,CC BY 4.0,95,Strict Hebrew,a word | by implication | a matter (as spoken of) | thing | adverbially | a cause | act | advice,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-17cc1a82a476,aggadat-bereshit-000,דבריך,דבריכ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-3f180971be28,aggadat-bereshit-002,דברים,דברימ,matched,direct,98,60,0,no_safe_option_min60,,,,,,65,Potential,thing | entity | Deuteronomy | the bee (from its systematic instincts) | bee. | perhaps properly | to arrange | but used figuratively (of words) | to speak | rarely (in a destructive sense) to subdue | answer | appoint | bid | a word | by implication | a matter (as spoken of) | adverbially | a cause | act | advice,CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-d246fda2fd79,aggadat-bereshit-007,דברת,דברת,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-60867892b989,aggadat-bereshit-003,דברתי,דברתי,unmatched,unmatched,4,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-fc929eee82f6,aggadat-bereshit-008,דגול,דגול,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-3c1ea6a57dbf,aggadat-bereshit-002,דגים,דגימ,matched,direct,1,60,95,safe_options_min60,Strict Hebrew,a fish (often used collectively) | fish.,OpenScriptures morphHB,H1709,CC BY 4.0,95,Strict Hebrew,a fish (often used collectively) | fish.,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-f0e6b48f7898,aggadat-bereshit-008,דגן,דגנ,matched,direct,1,60,93,safe_options_min60,Strict Hebrew,cereal; grain | cereals and pseudocereals | cereal,Wikidata Lexeme,L64636,CC0,93,Strict Hebrew | Potential,cereal; grain | cereals and pseudocereals | cereal,CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-87d24b7d2640,aggadat-bereshit-004,דגר,דגר,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-0ac51ddb74bb,aggadat-bereshit-000,דה״א,דה״א,matched,project_midrash_formula,24,60,99,safe_options_min60,Strict Hebrew,I Chronicles | First Chronicles,Project-authored Midrash/Aggadah formula table,project-midrash-source:divrei-hayamim-a,project-authored / CC0,99,Strict Hebrew,I Chronicles | First Chronicles,project-authored / CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-004c523037e9,aggadat-bereshit-000,דה״ב,דה״ב,unmatched,unmatched,7,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-9fb3ea3ad73a,aggadat-bereshit-005,דואג,דואג,unmatched,unmatched,3,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-50672f719922,aggadat-bereshit-002,דוברות,דוברות,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-aae8c472c8db,aggadat-bereshit-005,דוברי,דוברי,matched,direct,1,60,93,safe_options_min60,Strict Hebrew,"spokesperson, someone engaged or elected to speak on behalf of others | spokesperson | narrator",Wikidata Lexeme,L64649,CC0,93,Strict Hebrew | Potential,"spokesperson, someone engaged or elected to speak on behalf of others | spokesperson | narrator",CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-bfe0e8830edb,aggadat-bereshit-006,דוד,דוד,matched,direct,94,60,93,safe_options_min60,Strict Hebrew,"uncle, family relationship or kinship, between a person and his or her parent's brother or parent's brother-in-law | uncle",Wikidata Lexeme,L64652,CC0,93,Strict Hebrew | Potential,"uncle, family relationship or kinship, between a person and his or her parent's brother or parent's brother-in-law | uncle",CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-fc1e9e6f562b,aggadat-bereshit-008,דודי,דודי,matched,direct,2,60,93,safe_options_min60,Strict Hebrew,"uncle, family relationship or kinship, between a person and his or her parent's brother or parent's brother-in-law | uncle",Wikidata Lexeme,L64652,CC0,93,Strict Hebrew | Potential,"uncle, family relationship or kinship, between a person and his or her parent's brother or parent's brother-in-law | uncle",CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-5d789281dd52,aggadat-bereshit-003,דודך,דודכ,unmatched,unmatched,3,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-ace7cd446128,aggadat-bereshit-005,דוכסין,דוכסינ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-88f5a0ff47ad,aggadat-bereshit-004,דום,דומ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-ffcd08527862,aggadat-bereshit-008,דומה,דומה,matched,direct,9,60,0,no_safe_option_min60,,,,,,65,Potential,silence | figuratively | death | silence. | Dumah | a tribe and region of Arabia | Dumah. | to compare | by implication | to resemble | liken | consider | compare | devise | (be) like(-n),CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
